row_label_raw,row_label_full,Tiền trả trước của khách hàng cho dịch vụ viễn thông,6.344.870.859,5.513.554.636,numeric__6.344.870.859,numeric__5.513.554.636
Khác,Khác,Khác,29.694.468.271,31.467.272.359,29694468271.0,31467272359.0
,,,36.039.339.130,36.980.826.995,36039339130.0,36980826995.0
