row_label_raw,row_label_full,col_0,31.12.2023VND,31.12.2022VND,numeric__31.12.2023VND,numeric__31.12.2022VND
Thuế TNDN hoãn lại phải trả,Thuế TNDN hoãn lại phải trả,Thuế TNDN hoãn lại phải trả,Thuế TNDN hoãn lại phải trả,Thuế TNDN hoãn lại phải trả,,
Số dư đầu năm,Thuế TNDN hoãn lại phải trả > Số dư đầu năm,Số dư đầu năm,(218.148.233),(10.248.476),-218148233.0,-10248476.0
Ghi nhận vào báo cáo kết quả hoạt động kinh doanh hợp nhất (Thuyết minh 30),Thuế TNDN hoãn lại phải trả > Ghi nhận vào báo cáo kết quả hoạt động kinh doanh hợp nhất (Thuyết minh 30),Ghi nhận vào báo cáo kết quả hoạt động kinh doanh hợp nhất (Thuyết minh 30),(719.751.350),(207.899.757),-719751350.0,-207899757.0
Số dư cuối năm,Thuế TNDN hoãn lại phải trả > Số dư cuối năm,Số dư cuối năm,(937.899.583),(218.148.233),-937899583.0,-218148233.0
