row_label_raw,row_label_full,col_0,col_1,2023VND,2022VND,numeric__col_1,numeric__2023VND,numeric__2022VND
i),i),i),Bán hàng hóa và dịch vụ,Bán hàng hóa và dịch vụ,Bán hàng hóa và dịch vụ,,,
i),i) > i),i),Công ty TNHH Hệ thống Thông tin FPT,69.503.392.131,79.413.816.638,,69503392131.0,79413816638.0
i),i) > i),i),Công ty TNHH Phần mềm FPT,62.605.098.840,66.479.713.792,,62605098840.0,66479713792.0
i),i) > i),i),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,52.116.901.599,35.851.720.036,,52116901599.0,35851720036.0
i),i) > i),i),Công ty TNHH Giáo dục FPT,35.116.043.640,27.436.425.271,,35116043640.0,27436425271.0
i),i) > i),i),Công ty TNHH FPT Smart Cloud,24.187.788.107,11.000.311.436,,24187788107.0,11000311436.0
i),i) > i),i),Công ty Cổ phần FPT,23.355.399.518,9.001.123.010,,23355399518.0,9001123010.0
i),i) > i),i),Công ty TNHH Phân phối Synnex FPT,8.097.055.904,6.193.199.246,,8097055904.0,6193199246.0
i),i) > i),i),Các công ty thành viên khác cùng Tập đoàn,914.569.090,2.673.124.517,,914569090.0,2673124517.0
,,,,275.896.248.829,238.049.433.946,,275896248829.0,238049433946.0
