row_label_raw,row_label_full,col_0,31.12.2023VND,31.12.2022VND,numeric__31.12.2023VND,numeric__31.12.2022VND
Tiền mặt,Tiền mặt,Tiền mặt,78.480.640,104.422.460,78480640.0,104422460.0
Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,169.379.084.632,226.598.789.568,169379084632.0,226598789568.0
Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),254.526.687.587,1.191.967.203.297,254526687587.0,1191967203297.0
,,,423.984.252.859,1.418.670.415.325,423984252859.0,1418670415325.0
