row_label_raw,row_label_full,col_0,Tại ngày1.1.2023VND,TăngVND,GiảmVND,Chênh lệchtỷ giáVND,Tại ngày31.12.2023VND,numeric__Tại ngày1.1.2023VND,numeric__TăngVND,numeric__GiảmVND,numeric__Chênh lệchtỷ giáVND,numeric__Tại ngày31.12.2023VND
Vay ngắn hạn ngân hàng (*),Vay ngắn hạn ngân hàng (*),Vay ngắn hạn ngân hàng (*),4.450.018.862.428,18.638.457.503.278,(17.132.163.807.114),(14.584.495.289),5.941.728.063.303,4450018862428.0,18638457503278.0,-17132163807114.0,-14584495289.0,5941728063303.0
Nợ dài hạn ngân hàng đến hạn trả,Nợ dài hạn ngân hàng đến hạn trả,Nợ dài hạn ngân hàng đến hạn trả,690.483.161.195,39.991.556.359,(690.483.161.195),-,39.991.556.359,690483161195.0,39991556359.0,-690483161195.0,,39991556359.0
,,,5.140.502.023.623,18.678.449.059.637,(17.822.646.968.309),(14.584.495.289),5.981.719.619.662,5140502023623.0,18678449059637.0,-17822646968309.0,-14584495289.0,5981719619662.0
