row_label_raw,row_label_full,col_0,31.12.2023VND,31.12.2022VND,numeric__31.12.2023VND,numeric__31.12.2022VND
Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,,
Số dư đầu năm,Tài sản thuế TNDN hoãn lại > Số dư đầu năm,Số dư đầu năm,532.705.381,5.705.551.007,532705381.0,5705551007.0
Ghi nhận vào báo cáo kết quả hoạt động kinh doanh hợp nhất (Thuyết minh 30),Tài sản thuế TNDN hoãn lại > Ghi nhận vào báo cáo kết quả hoạt động kinh doanh hợp nhất (Thuyết minh 30),Ghi nhận vào báo cáo kết quả hoạt động kinh doanh hợp nhất (Thuyết minh 30),21.263.025.769,(5.172.845.626),21263025769.0,-5172845626.0
Số dư cuối năm,Tài sản thuế TNDN hoãn lại > Số dư cuối năm,Số dư cuối năm,21.795.731.150,532.705.381,21795731150.0,532705381.0
