row_label_raw,row_label_full,col_0,31.12.2023,31.12.2023_1,31.12.2022,31.12.2022_1,numeric__31.12.2023,numeric__31.12.2023_1,numeric__31.12.2022,numeric__31.12.2022_1
,,,Cổ phiếu phổ thông,%,Cổ phiếu phổ thông,%,,,,
Tổng Công ty Đầu tư và Kinh doanh vốn Nhà nước,Tổng Công ty Đầu tư và Kinh doanh vốn Nhà nước,Tổng Công ty Đầu tư và Kinh doanh vốn Nhà nước,247.113.031,"50,17",164.742.021,"50,17",247113031.0,50.17,164742021.0,50.17
Công ty Cổ phần FPT,Công ty Cổ phần FPT,Công ty Cổ phần FPT,224.861.187,"45,66",149.907.458,"45,66",224861187.0,45.66,149907458.0,45.66
Các cổ đông khác,Các cổ đông khác,Các cổ đông khác,20.534.946,"4,17",13.690.059,"4,17",20534946.0,4.17,13690059.0,4.17
,,,492.509.164,100,328.339.538,100,492509164.0,100.0,328339538.0,100.0
