row_label_raw,row_label_full,col_0,Số dư đầu năm,Số phát sinh trong năm > Số phải nộp,Số phát sinh trong năm > Số đã nộp,Số dư cuối năm,numeric__Số dư đầu năm,numeric__Số phát sinh trong năm > Số phải nộp,numeric__Số phát sinh trong năm > Số đã nộp,numeric__Số dư cuối năm
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
1. Thuế GTGT,1. Thuế GTGT,1. Thuế GTGT,883,14.965,(14.849),999,883.0,14965.0,-14849.0,999.0
2. Thuế TNDN,2. Thuế TNDN,2. Thuế TNDN,63.255,203.631,(169.050),97.836,63255.0,203631.0,-169050.0,97836.0
"3. Các khoản phí, lệ phí và các khoản phải nộp khác","3. Các khoản phí, lệ phí và các khoản phải nộp khác","3. Các khoản phí, lệ phí và các khoản phải nộp khác",17.532,143.115,(144.581),16.066,17532.0,143115.0,-144581.0,16066.0
,,,81.670,361.711,(328.480),114.901,81670.0,361711.0,-328480.0,114901.0
