row_label_raw,row_label_full,STT,Chỉ tiêu,Thuyết minh,31/12/2023 > Triệu VND,31/12/2022 > Triệu VND,numeric__Chỉ tiêu,numeric__Thuyết minh,numeric__31/12/2023 > Triệu VND,numeric__31/12/2022 > Triệu VND
1,1,1,Bảo lãnh vay vốn,36,1.032.429,272.873,,36.0,1032429.0,272873.0
2,2,2,Cam kết giao dịch hối đoái,36,71.861.468,29.294.106,,36.0,71861468.0,29294106.0
a,a,a,Cam kết mua ngoại tệ,,10.336.200,9.537.750,,,10336200.0,9537750.0
b,b,b,Cam kết bán ngoại tệ,,6.858.391,8.007.000,,,6858391.0,8007000.0
c,c,c,Cam kết giao dịch hoán đổi,,54.666.877,11.749.356,,,54666877.0,11749356.0
3,3,3,Cam kết cho vay không hủy ngang,36,115.636,207.293,,36.0,115636.0,207293.0
5,5,5,Bảo lãnh khác,36,479.721,740.688,,36.0,479721.0,740688.0
7,7,7,Lãi cho vay và phí phải thu chưa thu được,37,562.610,544.144,,37.0,562610.0,544144.0
8,8,8,Nợ khó đòi đã xử lý,38,2.410.927,2.637.983,,38.0,2410927.0,2637983.0
