row_label_raw,row_label_full,Bảng cân đối kế toán riêng,Bảng cân đối kế toán riêng_1,numeric__Bảng cân đối kế toán riêng_1
Số cuối năm,Số cuối năm,Số cuối năm,Số đầu năm,
14.232.615.587,Số cuối năm > 14.232.615.587,14.232.615.587,8.496.504.755,8496504755.0
14.379.368.294,Số cuối năm > 14.379.368.294,14.379.368.294,5.594.676.992,5594676992.0
6.724.437.558,Số cuối năm > 6.724.437.558,6.724.437.558,2.087.453.315,2087453315.0
1.910.474.749,Số cuối năm > 1.910.474.749,1.910.474.749,651.962.818,651962818.0
2.636.420.443,Số cuối năm > 2.636.420.443,2.636.420.443,3.480.462.114,3480462114.0
39.883.316.631,Số cuối năm > 39.883.316.631,39.883.316.631,20.311.059.994,20311059994.0
