row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGĂN HẠN,,5.189.362.855.705,6.494.253.273.944,,,5189362855705.0,6494253273944.0
110,110,110,I. Tiền và các khoản tương đương tiền,4,233.828.787.007,138.001.647.603,,4.0,233828787007.0,138001647603.0
111,111,111,1. Tiền,,233.688.787.007,121.301.647.603,,,233688787007.0,121301647603.0
112,112,112,2. Các khoản tương đương tiền,,140.000.000,16.700.000.000,,,140000000.0,16700000000.0
130,130,130,II. Các khoản phải thu ngắn hạn,,2.178.164.656.081,2.049.767.900.951,,,2178164656081.0,2049767900951.0
131,131,131,1. Phải thu khách hàng,5,1.657.213.337.129,1.721.171.369.702,,5.0,1657213337129.0,1721171369702.0
132,132,132,2. Trả trước cho người bán,6,25.367.450.024,63.663.399.940,,6.0,25367450024.0,63663399940.0
135,135,135,3. Các khoản phải thu khác,7,498.630.282.005,266.216.185.092,,7.0,498630282005.0,266216185092.0
139,139,139,4. Dự phòng phải thu ngắn hạn khó đòi,,(3.046.413.077),(1.283.053.783),,,-3046413077.0,-1283053783.0
140,140,140,III. Hàng tồn kho,8,2.281.126.058.437,3.710.663.638.443,,8.0,2281126058437.0,3710663638443.0
141,141,141,1. Hàng tồn kho,,2.293.735.295.317,3.711.696.909.201,,,2293735295317.0,3711696909201.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(12.609.236.880),(1.033.270.758),,,-12609236880.0,-1033270758.0
150,150,150,IV. Tài sản ngắn hạn khác,,496.243.354.180,595.820.086.947,,,496243354180.0,595820086947.0
151,151,151,1. Chi phí trả trước ngắn hạn,9,55.062.184.992,49.779.479.489,,9.0,55062184992.0,49779479489.0
152,152,152,2. Thuế giá trị gia tăng được khấu trừ,,430.850.361.115,541.948.513.679,,,430850361115.0,541948513679.0
154,154,154,3. Thuế và các khoản khác phải thu Nhà nước,,-,85.557.805,,,,85557805.0
158,158,158,4. Tài sản ngắn hạn khác,10,10.330.808.073,4.006.535.974,,10.0,10330808073.0,4006535974.0
200,200,200,B. TÀI SẢN DÀI HẠN,,3.758.038.912.478,3.597.395.807.319,,,3758038912478.0,3597395807319.0
210,210,210,I. Phải thu dài hạn,,25.000.000.000,-,,,25000000000.0,
218,218,218,1. Phải thu dài hạn khác,11,25.000.000.000,-,,11.0,25000000000.0,
220,220,220,II. Tài sản cố định,,2.977.177.327.038,3.006.737.368.454,,,2977177327038.0,3006737368454.0
221,221,221,1. Tài sản cố định hữu hình,12,2.597.141.283.226,2.660.458.487.298,,12.0,2597141283226.0,2660458487298.0
222,222,222,Nguyên giá,,3.959.400.818.348,3.666.617.736.204,,,3959400818348.0,3666617736204.0
223,223,223,Giá trị khấu hao lũy kế,,(1.362.259.535.122),(1.006.159.248.906),,,-1362259535122.0,-1006159248906.0
224,224,224,2. Tài sản cố định thuê tài chính,13,99.643.625.564,89.590.148.900,,13.0,99643625564.0,89590148900.0
225,225,225,Nguyên giá,,135.252.035.604,111.830.901.311,,,135252035604.0,111830901311.0
226,226,226,Giá trị khấu hao lũy kế,,(35.608.410.040),(22.240.752.411),,,-35608410040.0,-22240752411.0
227,227,227,3. Tài sản cố định vô hình,14,268.045.806.871,205.560.432.449,,14.0,268045806871.0,205560432449.0
228,228,228,Nguyên giá,,286.043.112.706,221.029.378.600,,,286043112706.0,221029378600.0
229,229,229,Giá trị hao mòn lũy kế,,(17.997.305.835),(15.468.946.151),,,-17997305835.0,-15468946151.0
230,230,230,4. Chi phí xây dựng cơ bản dở dang,15,12.346.611.377,51.128.299.807,,15.0,12346611377.0,51128299807.0
250,250,250,III. Các khoản đầu tư tài chính dài hạn,16,649.628.640.301,513.200.232.017,,16.0,649628640301.0,513200232017.0
251,251,251,1. Đầu tư vào công ty con,16.1,611.276.000.000,467.276.000.000,,161.0,611276000000.0,467276000000.0
252,252,252,2. Đầu tư vào công ty liên kết,16.2,51.952.178.134,44.456.331.634,,162.0,51952178134.0,44456331634.0
258,258,258,3. Đầu tư dài hạn khác,16.3,4.367.000.000,8.640.000.000,,163.0,4367000000.0,8640000000.0
259,259,259,4. Dự phòng giảm giá đầu tư tài chính dài hạn,16.2,(17.966.537.833),(7.172.099.617),,162.0,-17966537833.0,-7172099617.0
260,260,260,IV. Tài sản dài hạn khác,,106.232.945.139,77.458.206.848,,,106232945139.0,77458206848.0
261,261,261,1. Chi phí trả trước dài hạn,17,64.337.078.607,55.134.596.953,,17.0,64337078607.0,55134596953.0
262,262,262,2. Tài sản thuế thu nhập hoãn lại,31.3,39.883.316.631,20.311.059.994,,313.0,39883316631.0,20311059994.0
268,268,268,3. Tài sản dài hạn khác,,2.012.549.901,2.012.549.901,,,2012549901.0,2012549901.0
270,270,270,TỔNG CỘNG TÀI SẢN,,8.947.401.768.183,10.091.649.081.263,,,8947401768183.0,10091649081263.0
