row_label_raw,row_label_full,Mã số,CHÍ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHÍ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,,,,
01,01,01,Tổng lợi nhuận trước thuế Điều chỉnh cho các khoản:,,825.761.926.365,475.906.358.795,,,825761926365.0,475906358795.0
02,02,02,Khấu hao và hao mòn,"12,13,14",373.077.021.625,283.038.111.139,,,373077021625.0,283038111139.0
03,03,03,Các khoản dự phòng,,24.133.763.632,6.949.713.768,,,24133763632.0,6949713768.0
04,04,04,Lỗ chênh lệch tỷ giả hối đoái chưa thực hiện,28,38.895.143.213,8.427.796.677,,28.0,38895143213.0,8427796677.0
05,05,05,Lãi từ hoạt động đầu tư,,(275.290.397.527),(158.164.478.164),,,-275290397527.0,-158164478164.0
06,06,06,Chi phí lãi vay,,206.026.054.089,198.308.677.546,,,206026054089.0,198308677546.0
08,08,08,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,,1.192.603.511.397,814.466.179.761,,,1192603511397.0,814466179761.0
09,09,09,Giảm (tăng) các khoản phải thu,,163.799.373.505,(495.765.754.652),,,163799373505.0,-495765754652.0
10,10,10,Giảm (tăng) hàng tồn kho,,1.417.961.613.884,(1.585.126.810.861),,,1417961613884.0,-1585126810861.0
11,11,11,(Giảm) tăng các khoản phải trả,,(1.122.480.272.291),531.113.193.354,,,-1122480272291.0,531113193354.0
12,12,12,Tăng chi phí trả trước,,(2.592.658.493),(2.318.187.593),,,-2592658493.0,-2318187593.0
13,13,13,Tiền lãi vay đã trả,,(205.180.180.696),(197.681.089.060),,,-205180180696.0,-197681089060.0
14,14,14,Thuế thu nhập doanh nghiệp đã nộp,31.2,(148.083.149.484),(78.836.554.680),,312.0,-148083149484.0,-78836554680.0
16,16,16,Tiền chi khác cho hoạt động kinh doanh,,(42.436.850.728),(44.167.732.291),,,-42436850728.0,-44167732291.0
20,20,20,Lưu chuyển tiền thuần tử (sử dụng vào) hoạt động kinh doanh,,1.253.591.387.094,(1.058.316.756.022),,,1253591387094.0,-1058316756022.0
,,,II. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,,,,
21,21,21,Tiền chi mua sắm tài sản cố định,,(344.821.955.435),(1.064.209.108.441),,,-344821955435.0,-1064209108441.0
22,22,22,Tiền thu do thanh lý tài sản cố định,,71.470.321.057,65.210.566.718,,,71470321057.0,65210566718.0
25,25,25,Tiền chi đầu tư góp vốn vào đơn vị khác,,(151.495.846.500),(21.000.000.000),,,-151495846500.0,-21000000000.0
26,26,26,Tiền thu hồi đầu tư góp vốn vào đơn vị khác,,4.273.000.000,6.360.000.000,,,4273000000.0,6360000000.0
27,27,27,Tiền lãi đã nhận,26.2,3.792.978.396,1.864.144.549,,262.0,3792978396.0,1864144549.0
30,30,30,Lưu chuyển tiền thuần sử dụng vào hoạt động đầu tư,,(416.781.502.482),(1.011.774.397.174),,,-416781502482.0,-1011774397174.0
,,,III. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,,,,
31,31,31,Tiền thu từ phát hành cổ phiếu,,64.721.580.000,-,,,64721580000.0,
32,32,32,Tiền chi mua lại cổ phiếu đã phát hành,,(49.247.074),(3.301.938),,,-49247074.0,-3301938.0
33,33,33,Tiền vay nhận được,,12.912.074.325.312,12.554.276.636.973,,,12912074325312.0,12554276636973.0
34,34,34,Tiền chi trả nợ gốc vay,,(13.530.135.977.447),(10.296.325.989.274),,,-13530135977447.0,-10296325989274.0
35,35,35,Tiền chi trả nợ thuê tài chính,,(33.306.639.607),(18.039.524.067),,,-33306639607.0,-18039524067.0
36,36,36,Tiền chi trả cổ tức,,(144.058.665.375),(192.498.472.300),,,-144058665375.0,-192498472300.0
40,40,40,Lưu chuyển tiền thuần (sử dụng vào) từ hoạt động tài chính,,(730.754.624.191),2.047.409.349.394,,,-730754624191.0,2047409349394.0
