row_label_raw,row_label_full,col_0,Trang,numeric__Trang
Thông tin chung,Thông tin chung,Thông tin chung,1,1.0
Bảo cáo của Tổng Giám đốc,Bảo cáo của Tổng Giám đốc,Bảo cáo của Tổng Giám đốc,2,2.0
Bảo cáo kiểm toán độc lập,Bảo cáo kiểm toán độc lập,Bảo cáo kiểm toán độc lập,3 - 4,
Băng cân đối kế toán riêng,Băng cân đối kế toán riêng,Băng cân đối kế toán riêng,5 - 6,
Bảo cáo kết quả hoạt động kinh doanh riêng,Băng cân đối kế toán riêng > Bảo cáo kết quả hoạt động kinh doanh riêng,Bảo cáo kết quả hoạt động kinh doanh riêng,7,7.0
Bảo cáo lưu chuyển tiền tệ riêng,Bảo cáo lưu chuyển tiền tệ riêng,Bảo cáo lưu chuyển tiền tệ riêng,8 - 9,
Thuyết minh báo cáo tài chính riêng,Thuyết minh báo cáo tài chính riêng,Thuyết minh báo cáo tài chính riêng,10 - 46,
