row_label_raw,row_label_full,Mã số > 50 > 60,CHÍ TIÊU > Tăng (giảm) tiền và tương đương tiền thuần trong năm > Tiền và tương đương tiền đầu năm,Thuyết minh,Năm nay > 106.055.260.421 > 138.001.647.603,Năm trước > (22.681.803.802) > 163.502.687.316,numeric__CHÍ TIÊU > Tăng (giảm) tiền và tương đương tiền thuần trong năm > Tiền và tương đương tiền đầu năm,numeric__Thuyết minh,numeric__Năm nay > 106.055.260.421 > 138.001.647.603,numeric__Năm trước > (22.681.803.802) > 163.502.687.316
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,(10.228.121.017),(2.819.235.911),,,-10228121017.0,-2819235911.0
70,70,70,Tiền và tương đương tiền cuối năm,4,233.828.787.007,138.001.647.603,,4.0,233828787007.0,138001647603.0
