row_label_raw,row_label_full,col_0,Dự phòng chung triệu đồng,Dự phòng cụ thể triệu đồng,Tổng cộng triệu đồng,numeric__Dự phòng chung triệu đồng,numeric__Dự phòng cụ thể triệu đồng,numeric__Tổng cộng triệu đồng
Số dự đầu năm,Số dự đầu năm,Số dự đầu năm,679.950,197.815,877.765,679950.0,197815.0,877765.0
Dự phòng rủi ro trích lập trong năm,Dự phòng rủi ro trích lập trong năm,Dự phòng rủi ro trích lập trong năm,255.166,378.273,633.439,255166.0,378273.0,633439.0
Sử dụng dự phòng để xử lý rủi ro trong năm,Sử dụng dự phòng để xử lý rủi ro trong năm,Sử dụng dự phòng để xử lý rủi ro trong năm,-,(225.482),(225.482),,-225482.0,-225482.0
Số dự cuối năm,Số dự cuối năm,Số dự cuối năm,935.116,350.606,1.285.722,935116.0,350606.0,1285722.0
