row_label_raw,row_label_full,col_0,Giá trị mênh giá > 31/12/2019triệu đồng,Giá trị mênh giá > 31/12/2018triệu đồng,numeric__Giá trị mênh giá > 31/12/2019triệu đồng,numeric__Giá trị mênh giá > 31/12/2018triệu đồng
Bảo lãnh,Bảo lãnh,Bảo lãnh,447.550,111.336,447550.0,111336.0
"Vàng, ngoại tệ, giấy tờ có giá","Vàng, ngoại tệ, giấy tờ có giá","Vàng, ngoại tệ, giấy tờ có giá",-,795.000,,795000.0
,,,447.550,906.336,447550.0,906336.0
