row_label_raw,row_label_full,Tên các bên liên quan,Quan hệ với VIB,Nội dung giao dịch,Số tiền,numeric__Quan hệ với VIB,numeric__Nội dung giao dịch,numeric__Số tiền
VIB AMC,VIB AMC,VIB AMC,Công ty con,Tiền gửi thanh toán,(5.681),,,-5681.0
VIB AMC,VIB AMC,VIB AMC,Công ty con,Tiền gửi có kỳ hạn,(164.500),,,-164500.0
VIB AMC,VIB AMC,VIB AMC,Công ty con,Phải trả lãi tài chính từ ủy thác,(667),,,-667.0
VIB AMC,VIB AMC,VIB AMC,Công ty con,Phải trả lãi tiền gửi,(274),,,-274.0
VIB AMC,VIB AMC,VIB AMC,Công ty con,Phải thu liên quan tới ủy thác tài sản bảo đảm,7.293,,,7293.0
VIB AMC,VIB AMC,VIB AMC,Công ty con,Phải thu lương nhân viên,50.718,,,50718.0
VIB AMC,VIB AMC,VIB AMC,Công ty con,Phải thu nhận cổ tức,9.444,,,9444.0
