row_label_raw,row_label_full,col_0,Thuyết minh,Năm 2019 triệu đồng,Năm 2018 triệu đồng,numeric__Thuyết minh,numeric__Năm 2019 triệu đồng,numeric__Năm 2018 triệu đồng
LUỘU CHUYÊN TIỀN TỪ HỒẠT ĐỘNG KINH DOANH,LUỘU CHUYÊN TIỀN TỪ HỒẠT ĐỘNG KINH DOANH,LUỘU CHUYÊN TIỀN TỪ HỒẠT ĐỘNG KINH DOANH,LUỘU CHUYÊN TIỀN TỪ HỒẠT ĐỘNG KINH DOANH,LUỘU CHUYÊN TIỀN TỪ HỒẠT ĐỘNG KINH DOANH,LUỘU CHUYÊN TIỀN TỪ HỒẠT ĐỘNG KINH DOANH,,,
Thu nhập lãi và các khoản thu nhập tương tự nhận được,LUỘU CHUYÊN TIỀN TỪ HỒẠT ĐỘNG KINH DOANH > Thu nhập lãi và các khoản thu nhập tương tự nhận được,Thu nhập lãi và các khoản thu nhập tương tự nhận được,,13.743.975,9.964.034,,13743975.0,9964034.0
Chi phí lãi và các khoản chi phí tương tự đã trả,LUỘU CHUYÊN TIỀN TỪ HỒẠT ĐỘNG KINH DOANH > Chi phí lãi và các khoản chi phí tương tự đã trả,Chi phí lãi và các khoản chi phí tương tự đã trả,,(6.607.163),(5.022.285),,-6607163.0,-5022285.0
"Thu nhập từ hoạt động dịch vụ nhận được (Lỗ)/Lãi thuần từ hoạt động kinh doanh chứng khoán, ngoại tệ","LUỘU CHUYÊN TIỀN TỪ HỒẠT ĐỘNG KINH DOANH > Thu nhập từ hoạt động dịch vụ nhận được (Lỗ)/Lãi thuần từ hoạt động kinh doanh chứng khoán, ngoại tệ","Thu nhập từ hoạt động dịch vụ nhận được (Lỗ)/Lãi thuần từ hoạt động kinh doanh chứng khoán, ngoại tệ",,1.752.788,710.560,,1752788.0,710560.0
"Thu nhập từ hoạt động dịch vụ nhận được (Lỗ)/Lãi thuần từ hoạt động kinh doanh chứng khoán, ngoại tệ","LUỘU CHUYÊN TIỀN TỪ HỒẠT ĐỘNG KINH DOANH > Thu nhập từ hoạt động dịch vụ nhận được (Lỗ)/Lãi thuần từ hoạt động kinh doanh chứng khoán, ngoại tệ","Thu nhập từ hoạt động dịch vụ nhận được (Lỗ)/Lãi thuần từ hoạt động kinh doanh chứng khoán, ngoại tệ",,(43.048),8.069,,-43048.0,8069.0
Thu nhập khác,LUỘU CHUYÊN TIỀN TỪ HỒẠT ĐỘNG KINH DOANH > Thu nhập khác,Thu nhập khác,,10.874,358.648,,10874.0,358648.0
"Tiền thu các khoản nợ đã được xử lý xoá, bù đắp bằng nguồn dự phòng rủi ro","LUỘU CHUYÊN TIỀN TỪ HỒẠT ĐỘNG KINH DOANH > Tiền thu các khoản nợ đã được xử lý xoá, bù đắp bằng nguồn dự phòng rủi ro","Tiền thu các khoản nợ đã được xử lý xoá, bù đắp bằng nguồn dự phòng rủi ro",,210.737,126.239,,210737.0,126239.0
Tiền chi trả cho nhân viên và hoạt động quản lý công vụ,LUỘU CHUYÊN TIỀN TỪ HỒẠT ĐỘNG KINH DOANH > Tiền chi trả cho nhân viên và hoạt động quản lý công vụ,Tiền chi trả cho nhân viên và hoạt động quản lý công vụ,,(3.253.526),(2.447.026),,-3253526.0,-2447026.0
Tiền thuế thu nhập doanh nghiệp nộp trong năm,LUỘU CHUYÊN TIỀN TỪ HỒẠT ĐỘNG KINH DOANH > Tiền thuế thu nhập doanh nghiệp nộp trong năm,Tiền thuế thu nhập doanh nghiệp nộp trong năm,20,(792.824),(499.399),20.0,-792824.0,-499399.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,LUỘU CHUYÊN TIỀN TỪ HỒẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,,5.021.813,3.198.840,,5021813.0,3198840.0
