row_label_raw,row_label_full,Tên các bên liên quan,Quan hệ với VIB,Nội dung giao dịch,Số tiền,numeric__Quan hệ với VIB,numeric__Nội dung giao dịch,numeric__Số tiền
VIB AMC,VIB AMC,VIB AMC,Công ty con,Chi phí lãi tiền gửi,(9.422),,,-9422.0
VIB AMC,VIB AMC,VIB AMC,Công ty con,Chi phí tài chính từ ủy thác,(457),,,-457.0
VIB AMC,VIB AMC,VIB AMC,Công ty con,Doanh thu nhận cổ tức,6.969,,,6969.0
