row_label_raw,row_label_full,col_0,31/12/2019%/năm,31/12/2018%/năm,numeric__31/12/2019%/năm,numeric__31/12/2018%/năm
Tiền gửi không kỳ hạn bằng VND,Tiền gửi không kỳ hạn bằng VND,Tiền gửi không kỳ hạn bằng VND,"0,0% - 0,1%","0,0% - 0,1%",,
Tiền gửi không kỳ hạn bằng ngoại tệ,Tiền gửi không kỳ hạn bằng ngoại tệ,Tiền gửi không kỳ hạn bằng ngoại tệ,"0,0% - 0,1%","0,0% - 0,1%",,
Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,"0,5% - 8,4%","0,5% - 7,8%",,
Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,"0,0% - 1,0%","0,0% - 0,2%",,
