row_label_raw,row_label_full,col_0,31/12/2018Triệu VND,%,31/12/2017Triệu VND,%_1,numeric__31/12/2018Triệu VND,numeric__%,numeric__31/12/2017Triệu VND,numeric__%_1
"Nông lâm nghiệp, thủy sản","Nông lâm nghiệp, thủy sản","Nông lâm nghiệp, thủy sản",1.022.254,"2,10%",309.356,"0,86%",1022254.0,0.021,309356.0,0.0086
Khai khoáng,Khai khoáng,Khai khoáng,823.846,"1,69%",277.218,"0,77%",823846.0,0.0169,277218.0,0.0077
Chế biến thủy hải sản,Chế biến thủy hải sản,Chế biến thủy hải sản,624.052,"1,28%",317.737,"0,88%",624052.0,0.0128,317737.0,0.0088
"Sản xuất, chế biến lương thực thực phẩm,dồ uống, thức ăn chăn nuôi","Sản xuất, chế biến lương thực thực phẩm,dồ uống, thức ăn chăn nuôi","Sản xuất, chế biến lương thực thực phẩm,dồ uống, thức ăn chăn nuôi",443.812,"0,91%",897.300,"2,48%",443812.0,0.0091,897300.0,0.0248
"Dệt may, sản xuất da dày, sản xuất trang phục","Dệt may, sản xuất da dày, sản xuất trang phục","Dệt may, sản xuất da dày, sản xuất trang phục",240.217,"0,49%",267.434,"0,74%",240217.0,0.0049,267434.0,0.0074
"Khai thác và sơ chế gỗ, chế biến gỗ, sản xuàtsản phẩm từ gỗ và lâm sản khác","Khai thác và sơ chế gỗ, chế biến gỗ, sản xuàtsản phẩm từ gỗ và lâm sản khác","Khai thác và sơ chế gỗ, chế biến gỗ, sản xuàtsản phẩm từ gỗ và lâm sản khác",106.708,"0,22%",78.129,"0,22%",106708.0,0.0022,78129.0,0.0022
Sản xuất giấy và các sản phẩm từ giấy và in ấn,Sản xuất giấy và các sản phẩm từ giấy và in ấn,Sản xuất giấy và các sản phẩm từ giấy và in ấn,127.980,"0,26%",129.114,"0,36%",127980.0,0.0026,129114.0,0.0036
"Sản xuất thuốc, hoá dược, được liệu, cao su, nhựa,phân bón, hoá chất","Sản xuất thuốc, hoá dược, được liệu, cao su, nhựa,phân bón, hoá chất","Sản xuất thuốc, hoá dược, được liệu, cao su, nhựa,phân bón, hoá chất",472.933,"0,97%",458.580,"1,27%",472933.0,0.0097,458580.0,0.0127
"Sản xuất vật liệu xây dựng (trừ thép, Inox, son, matitvà các chất tương tự)","Sản xuất vật liệu xây dựng (trừ thép, Inox, son, matitvà các chất tương tự)","Sản xuất vật liệu xây dựng (trừ thép, Inox, son, matitvà các chất tương tự)",155.009,"0,32%",87.292,"0,24%",155009.0,0.0032,87292.0,0.0024
Sản suất thép thành phẩm,Sản suất thép thành phẩm,Sản suất thép thành phẩm,35.871,"0,07%",87.151,"0,24%",35871.0,0.0007000000000000001,87151.0,0.0024
Sản suất phối thép,Sản suất phối thép,Sản suất phối thép,13.278,"0,03%",14.232,"0,04%",13278.0,0.0003,14232.0,0.0004
Sản xuất Inox và luyện kim khác,Sản xuất Inox và luyện kim khác,Sản xuất Inox và luyện kim khác,333.454,"0,68%",432.163,"1,19%",333454.0,0.0068000000000000005,432163.0,0.011899999999999999
"Cơ khí, lắp ráp, chế tạo máy móc, ô tô, xe máy","Cơ khí, lắp ráp, chế tạo máy móc, ô tô, xe máy","Cơ khí, lắp ráp, chế tạo máy móc, ô tô, xe máy",366.740,"0,75%",390.519,"1,08%",366740.0,0.0075,390519.0,0.0108
"Sản xuất điện tử, thiết bị điện, máy vi tính quang học,thiết bị viễn thông","Sản xuất điện tử, thiết bị điện, máy vi tính quang học,thiết bị viễn thông","Sản xuất điện tử, thiết bị điện, máy vi tính quang học,thiết bị viễn thông",1.000.070,"2,05%",631.796,"1,75%",1000070.0,0.020499999999999997,631796.0,0.0175
"Đóng tàu, thuyền","Đóng tàu, thuyền","Đóng tàu, thuyền",193.482,"0,40%",192.412,"0,53%",193482.0,0.004,192412.0,0.0053
"Sản xuất thiết bị văn phòng, đồ gia dụng, thiết bị y tế,giáo dục, thể dục thể thao","Sản xuất thiết bị văn phòng, đồ gia dụng, thiết bị y tế,giáo dục, thể dục thể thao","Sản xuất thiết bị văn phòng, đồ gia dụng, thiết bị y tế,giáo dục, thể dục thể thao",3.763,"0,01%",11.486,"0,03%",3763.0,0.0001,11486.0,0.0003
"Sản xuất và phân phối điện, năng lượng","Sản xuất và phân phối điện, năng lượng","Sản xuất và phân phối điện, năng lượng",1.290.173,"2,65%",209.987,"0,58%",1290173.0,0.0265,209987.0,0.0058
Xây dựng,Xây dựng,Xây dựng,2.770.707,"5,69%",2.578.428,"7,12%",2770707.0,0.056900000000000006,2578428.0,0.0712
Thương mại hàng công nghiệp nhẹ và hàng tiêu dùng,Thương mại hàng công nghiệp nhẹ và hàng tiêu dùng,Thương mại hàng công nghiệp nhẹ và hàng tiêu dùng,4.060.024,"8,34%",3.217.819,"8,89%",4060024.0,0.0834,3217819.0,0.0889
