row_label_raw,row_label_full,col_0,Quá hạn dưới 90 ngàyTriệu VND,Quá hạn từ 91 đến 180 ngàyTriệu VND,Quá hạn từ 181 đến 360 ngàyTriệu VND,Quá hạn trên 360 ngàyTriệu VND,Tổng cộngTriệu VND,numeric__Quá hạn dưới 90 ngàyTriệu VND,numeric__Quá hạn từ 91 đến 180 ngàyTriệu VND,numeric__Quá hạn từ 181 đến 360 ngàyTriệu VND,numeric__Quá hạn trên 360 ngàyTriệu VND,numeric__Tổng cộngTriệu VND
Cho vay khách hàngMua nợ,Cho vay khách hàngMua nợ,Cho vay khách hàngMua nợ,179.465622,4.882-,3.345-,250.6674.833,438.3595.455,179465622.0,,,2506674833.0,4383595455.0
,,,180.087,4.882,3.345,255.500,443.814,180087.0,4882.0,3345.0,255500.0,443814.0
