row_label_raw,row_label_full,col_0,31/12/2017Triệu VND,Số phát sinh trong nămTriệu VND,Số đã nộp trong nămTriệu VND,31/12/2018Triệu VND,numeric__31/12/2017Triệu VND,numeric__Số phát sinh trong nămTriệu VND,numeric__Số đã nộp trong nămTriệu VND,numeric__31/12/2018Triệu VND
Phải thu Ngân sách Nhà nướcThuế thu nhập doanh nghiệp,Phải thu Ngân sách Nhà nướcThuế thu nhập doanh nghiệp,Phải thu Ngân sách Nhà nướcThuế thu nhập doanh nghiệp,49.044,(3.185),-,45.859,49044.0,-3185.0,,45859.0
Phải trả Ngân sách Nhà nướcThuế giá trị gia tăng,Phải trả Ngân sách Nhà nướcThuế giá trị gia tăng,Phải trả Ngân sách Nhà nướcThuế giá trị gia tăng,4.374,65.441,(43.476),26.339,4374.0,65441.0,-43476.0,26339.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,521,38.835,(1.766),37.590,521.0,38835.0,-1766.0,37590.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,3.539,61.031,(60.527),4.043,3539.0,61031.0,-60527.0,4043.0
,,,8.434,165.307,(105.769),67.972,8434.0,165307.0,-105769.0,67972.0
