row_label_raw,row_label_full,col_0,Tỷ giá ngày > 31/12/2018VND,Tỷ giá ngày > 31/12/2017VND,numeric__Tỷ giá ngày > 31/12/2018VND,numeric__Tỷ giá ngày > 31/12/2017VND
USD,USD,USD,"23.200,00","22.425,00",23200.0,22425.0
EUR,EUR,EUR,"26.541,50","27.111,00",26541.5,27111.0
GBP,GBP,GBP,"29.316,50","30.547,00",29316.5,30547.0
CHF,CHF,CHF,"23.524,00","23.194,00",23524.0,23194.0
JPY,JPY,JPY,"209,40","201,27",209.4,201.27
SGD,SGD,SGD,"16.930,00","16.983,00",16930.0,16983.0
CAD,CAD,CAD,"17.036,00","18.067,00",17036.0,18067.0
AUD,AUD,AUD,"16.336,00","17.693,00",16336.0,17693.0
