row_label_raw,row_label_full,Loại tiền tệ,VND tăng giá 1%so với USD và EURTriệu VND,VND giảm giá 1%so với USD và EURTriệu VND,numeric__VND tăng giá 1%so với USD và EURTriệu VND,numeric__VND giảm giá 1%so với USD và EURTriệu VND
USD,USD,USD,(17.606),17.606,-17606.0,17606.0
EUR,EUR,EUR,37,(37),37.0,-37.0
,,,(17.569),17.569,-17569.0,17569.0
Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,,
Loại tiền tệ,Loại tiền tệ,Loại tiền tệ,VND tăng giá 1%so với USD và EURTriệu VND,VND giảm giá 1%so với USD và EURTriệu VND,,
USD,Loại tiền tệ > USD,USD,(10.845),10.845,-10845.0,10845.0
EUR,Loại tiền tệ > EUR,EUR,37,(37),37.0,-37.0
,,,(10.808),10.808,-10808.0,10808.0
