row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2020 > Giá trị,Ngày 31 tháng 12 năm 2020 > Số có khả năng trả nợ,Đơn vị tính: VND > Ngày 31 tháng 12 năm 2019 > Giá trị,Đơn vị tính: VND > Ngày 31 tháng 12 năm 2019 > Số có khả năng trả nợ,numeric__Ngày 31 tháng 12 năm 2020 > Giá trị,numeric__Ngày 31 tháng 12 năm 2020 > Số có khả năng trả nợ,numeric__Đơn vị tính: VND > Ngày 31 tháng 12 năm 2019 > Giá trị,numeric__Đơn vị tính: VND > Ngày 31 tháng 12 năm 2019 > Số có khả năng trả nợ
Phải trả người bán,Phải trả người bán,Phải trả người bán,Phải trả người bán,Phải trả người bán,Phải trả người bán,Phải trả người bán,,,,
- Công ty TNHH Oji Forest & Products,Phải trả người bán > - Công ty TNHH Oji Forest & Products,- Công ty TNHH Oji Forest & Products,3.594.743.274,3.594.743.274,-,-,3594743274.0,3594743274.0,,
- Công ty TNHH Bất động sản và Dịch vụ Địa chính Hà Nội,Phải trả người bán > - Công ty TNHH Bất động sản và Dịch vụ Địa chính Hà Nội,- Công ty TNHH Bất động sản và Dịch vụ Địa chính Hà Nội,3.234.883.935,3.234.883.935,-,-,3234883935.0,3234883935.0,,
- Công ty TNHH Hóa keo Kỹ thuật,Phải trả người bán > - Công ty TNHH Hóa keo Kỹ thuật,- Công ty TNHH Hóa keo Kỹ thuật,508.913.086,508.913.086,3.683.663.349,3.683.663.349,508913086.0,508913086.0,3683663349.0,3683663349.0
- LES SRL,Phải trả người bán > - LES SRL,- LES SRL,496.843.281,496.843.281,19.878.280.133,19.878.280.133,496843281.0,496843281.0,19878280133.0,19878280133.0
- Phải trả đối tượng khác,Phải trả người bán > - Phải trả đối tượng khác,- Phải trả đối tượng khác,28.894.462.304,28.894.462.304,11.452.886.589,11.452.886.589,28894462304.0,28894462304.0,11452886589.0,11452886589.0
TỔNG CỘNG,Phải trả người bán > TỔNG CỘNG,TỔNG CỘNG,36.729.845.880,36.729.845.880,35.014.830.071,35.014.830.071,36729845880.0,36729845880.0,35014830071.0,35014830071.0
