row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã nộp trong năm,Đơn vị tính: VND,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã nộp trong năm,numeric__Đơn vị tính: VND
Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,,,,
Thuế giá trị gia tăng,Phải nộp > Thuế giá trị gia tăng,Thuế giá trị gia tăng,1.435.971.897,59.679.042.545,(59.088.891.399),2.026.123.043,1435971897.0,59679042545.0,-59088891399.0,2026123043.0
Thuế thu nhập doanh nghiệp,Phải nộp > Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,6.437.369.628,28.868.082.559,(29.547.505.365),5.757.946.822,6437369628.0,28868082559.0,-29547505365.0,5757946822.0
Thuế thu nhập cá nhân,Phải nộp > Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,1.088.121.775,10.953.452.150,(11.149.060.757),892.513.168,1088121775.0,10953452150.0,-11149060757.0,892513168.0
"Thuế nhà đất, tiền thuê đất","Phải nộp > Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất",-,7.498.740.597,(7.498.740.597),-,,7498740597.0,-7498740597.0,
"Các khoản phí, lệ phí và các khoản phải nộp khác","Phải nộp > Các khoản phí, lệ phí và các khoản phải nộp khác","Các khoản phí, lệ phí và các khoản phải nộp khác",5.079.484.475,2.949.530.946,(3.174.574.679),4.854.440.742,5079484475.0,2949530946.0,-3174574679.0,4854440742.0
TỔNG CỘNG,Phải nộp > TỔNG CỘNG,TỔNG CỘNG,14.040.947.775,109.948.848.797,(110.458.772.797),13.531.023.775,14040947775.0,109948848797.0,-110458772797.0,13531023775.0
