row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Công ty TNHH MTV Lâm nghiệp Ba Tơ,Công ty TNHH MTV Lâm nghiệp Ba Tơ,Công ty TNHH MTV Lâm nghiệp Ba Tơ,Công ty con,Lợi nhuận được chiaThu nợ gốc và lãi hợp tác đầu tưChuyển tiền hỗ trợ,1.939.700.411-45.000.000,2.944.441.1995.108.527.63237.500.000,,,,2.9444411995108526e+27
Công ty TNHH MTV Lâm nghiệp La Ngà - Đồng Nai,Công ty TNHH MTV Lâm nghiệp La Ngà - Đồng Nai,Công ty TNHH MTV Lâm nghiệp La Ngà - Đồng Nai,Công ty con,Lợi nhuận được chiaChuyển tiền hỗ trợ,11.201.612.136187.000.000,8.521.327.2905.000.000,,,1.1201612136187e+19,8.5213272905e+16
Công ty TNHH MTV Lâm nghiệp Đông Bắc,Công ty TNHH MTV Lâm nghiệp Đông Bắc,Công ty TNHH MTV Lâm nghiệp Đông Bắc,Công ty con,Doanh thu bán hàng và cung cấp dịch vụMua hàng hóa và dịch vụChuyển tiền hỗ trợGóp vốnCho vay,243.921.000-493.500.000-1.000.000.000,223.619.00053.123.10036.000.0005.936.698.000-,,,,
Công ty TNHH MTV Lâm nghiệp Lộc Bình,Công ty TNHH MTV Lâm nghiệp Đông Bắc > Công ty TNHH MTV Lâm nghiệp Lộc Bình,Công ty TNHH MTV Lâm nghiệp Lộc Bình,Công ty con,Góp vốnChuyển tiền hỗ trợDoanh thu bán hàng và cung cấp dịch vụCho vayLãi cho vay,-406.000.000500.273.97315.000.000.000421.164.384,25.923.869.975381.000.000191.450.455-,,,-4.06000000500274e+37,
Công ty TNHH MTV Lâm nghiệp Đình Lập,Công ty TNHH MTV Lâm nghiệp Đông Bắc > Công ty TNHH MTV Lâm nghiệp Đình Lập,Công ty TNHH MTV Lâm nghiệp Đình Lập,Công ty con,Góp vốnChuyển tiền hỗ trợDoanh thu bán hàng và cung cấp dịch vụCho vayLãi cho vay,9.899.361.857304.000.000348.817.5004.200.000.00059.357.877,7.500.000.000319.000.000--,,,9.899361857304e+45,
Công ty TNHH MTV Ván dán Vinafor Bắc Giang,Công ty TNHH MTV Lâm nghiệp Đông Bắc > Công ty TNHH MTV Ván dán Vinafor Bắc Giang,Công ty TNHH MTV Ván dán Vinafor Bắc Giang,Công ty con,Cho vayChi phí hỗ trợLãi cho vay,11.361.000.0001.034.859.63030.877.940,809.990.963,,,1.1361000000103486e+28,809990963.0
Công ty Cổ phần Giống Lâm nghiệp vùng Bắc Bộ,Công ty TNHH MTV Lâm nghiệp Đông Bắc > Công ty Cổ phần Giống Lâm nghiệp vùng Bắc Bộ,Công ty Cổ phần Giống Lâm nghiệp vùng Bắc Bộ,Công ty con,Doanh thu bán cây giốngChuyển tiền hỗ trợ,136.661.00016.000.000,55.968.000-,,,1.3666100016e+16,
Công ty Cổ phần Giống Lâm nghiệp vùng Bắc Trung Bộ,Công ty TNHH MTV Lâm nghiệp Đông Bắc > Công ty Cổ phần Giống Lâm nghiệp vùng Bắc Trung Bộ,Công ty Cổ phần Giống Lâm nghiệp vùng Bắc Trung Bộ,Công ty con,Doanh thu bán giống cây trồngChuyển tiền hỗ trợ,67.250.00028.000.000,-,,,6725000028000000.0,
Công ty Cổ phần Vinafor Tây Nguyên,Công ty TNHH MTV Lâm nghiệp Đông Bắc > Công ty Cổ phần Vinafor Tây Nguyên,Công ty Cổ phần Vinafor Tây Nguyên,Công ty con,Chi phí hỗ trợ,512.761.178,350.608.016,,,512761178.0,350608016.0
