row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Giá vốn kinh doanh gỗ,Giá vốn kinh doanh gỗ,Giá vốn kinh doanh gỗ,357.129.380.816,259.263.875.824,357129380816.0,259263875824.0
Giá vốn từ bán ván MDF,Giá vốn từ bán ván MDF,Giá vốn từ bán ván MDF,227.277.344.941,214.505.869.614,227277344941.0,214505869614.0
Giá vốn cung cấp dịch vụ,Giá vốn cung cấp dịch vụ,Giá vốn cung cấp dịch vụ,32.851.679.920,38.284.617.182,32851679920.0,38284617182.0
Giá vốn khai thác rừng trồng,Giá vốn khai thác rừng trồng,Giá vốn khai thác rừng trồng,13.315.235.232,21.669.333.008,13315235232.0,21669333008.0
Giá vốn cung cấp dịch vụ gia công gỗ,Giá vốn cung cấp dịch vụ gia công gỗ,Giá vốn cung cấp dịch vụ gia công gỗ,-,1.818.661.179,,1818661179.0
Giá vốn của các khoản doanh thu khác,Giá vốn của các khoản doanh thu khác,Giá vốn của các khoản doanh thu khác,7.305.605.628,6.503.153.857,7305605628.0,6503153857.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,637.879.246.537,542.045.510.664,637879246537.0,542045510664.0
