row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,I. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH Tổng lợi nhuận (lỗ) kế toán trước thuế Điều chỉnh cho các khoản:Khấu hao và hao mònDự phòngLãi từ hoạt động đầu tưChi phí lãi vay và chi phí phát hành trái phiếu,"12, 138",1.206.264.383.34224.310.676.41450.589.989.194(686.009.978.915)1.145.927.326.630,(52.263.691.058)23.190.898.593(555.924.221.160)453.105.042.314,,,,
02,02,02,I. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH Tổng lợi nhuận (lỗ) kế toán trước thuế Điều chỉnh cho các khoản:Khấu hao và hao mònDự phòngLãi từ hoạt động đầu tưChi phí lãi vay và chi phí phát hành trái phiếu,"12, 138",1.206.264.383.34224.310.676.41450.589.989.194(686.009.978.915)1.145.927.326.630,(52.263.691.058)23.190.898.593(555.924.221.160)453.105.042.314,,,,
03,03,03,I. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH Tổng lợi nhuận (lỗ) kế toán trước thuế Điều chỉnh cho các khoản:Khấu hao và hao mònDự phòngLãi từ hoạt động đầu tưChi phí lãi vay và chi phí phát hành trái phiếu,"12, 138",1.206.264.383.34224.310.676.41450.589.989.194(686.009.978.915)1.145.927.326.630,(52.263.691.058)23.190.898.593(555.924.221.160)453.105.042.314,,,,
05,05,05,I. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH Tổng lợi nhuận (lỗ) kế toán trước thuế Điều chỉnh cho các khoản:Khấu hao và hao mònDự phòngLãi từ hoạt động đầu tưChi phí lãi vay và chi phí phát hành trái phiếu,"12, 138",1.206.264.383.34224.310.676.41450.589.989.194(686.009.978.915)1.145.927.326.630,(52.263.691.058)23.190.898.593(555.924.221.160)453.105.042.314,,,,
06,06,06,I. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH Tổng lợi nhuận (lỗ) kế toán trước thuế Điều chỉnh cho các khoản:Khấu hao và hao mònDự phòngLãi từ hoạt động đầu tưChi phí lãi vay và chi phí phát hành trái phiếu,"12, 138",1.206.264.383.34224.310.676.41450.589.989.194(686.009.978.915)1.145.927.326.630,(52.263.691.058)23.190.898.593(555.924.221.160)453.105.042.314,,,,
08,06 > 08,08,Lợi nhuận (lỗ) từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm (tăng) các khoản phải thuGiảm (tăng) hàng tồn kho(Giảm) tăng các khoản phải trảGiảm chi phí trả trướcTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt động kinh doanh,17,1.741.082.396.665573.485.331.379674.310.230.898(1.211.195.932.240)44.935.217.698(504.936.058.090)(33.207.110.158)(48.995.069.798),(131.891.971.311)(100.358.525.346)(2.092.254.251.587)1.176.659.511.415116.850.578.553(400.991.672.259)(27.277.236.340)(23.345.590.253),,17.0,,
09,06 > 09,09,Lợi nhuận (lỗ) từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm (tăng) các khoản phải thuGiảm (tăng) hàng tồn kho(Giảm) tăng các khoản phải trảGiảm chi phí trả trướcTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt động kinh doanh,17,1.741.082.396.665573.485.331.379674.310.230.898(1.211.195.932.240)44.935.217.698(504.936.058.090)(33.207.110.158)(48.995.069.798),(131.891.971.311)(100.358.525.346)(2.092.254.251.587)1.176.659.511.415116.850.578.553(400.991.672.259)(27.277.236.340)(23.345.590.253),,17.0,,
10,06 > 10,10,Lợi nhuận (lỗ) từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm (tăng) các khoản phải thuGiảm (tăng) hàng tồn kho(Giảm) tăng các khoản phải trảGiảm chi phí trả trướcTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt động kinh doanh,17,1.741.082.396.665573.485.331.379674.310.230.898(1.211.195.932.240)44.935.217.698(504.936.058.090)(33.207.110.158)(48.995.069.798),(131.891.971.311)(100.358.525.346)(2.092.254.251.587)1.176.659.511.415116.850.578.553(400.991.672.259)(27.277.236.340)(23.345.590.253),,17.0,,
11,06 > 11,11,Lợi nhuận (lỗ) từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm (tăng) các khoản phải thuGiảm (tăng) hàng tồn kho(Giảm) tăng các khoản phải trảGiảm chi phí trả trướcTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt động kinh doanh,17,1.741.082.396.665573.485.331.379674.310.230.898(1.211.195.932.240)44.935.217.698(504.936.058.090)(33.207.110.158)(48.995.069.798),(131.891.971.311)(100.358.525.346)(2.092.254.251.587)1.176.659.511.415116.850.578.553(400.991.672.259)(27.277.236.340)(23.345.590.253),,17.0,,
12,06 > 12,12,Lợi nhuận (lỗ) từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm (tăng) các khoản phải thuGiảm (tăng) hàng tồn kho(Giảm) tăng các khoản phải trảGiảm chi phí trả trướcTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt động kinh doanh,17,1.741.082.396.665573.485.331.379674.310.230.898(1.211.195.932.240)44.935.217.698(504.936.058.090)(33.207.110.158)(48.995.069.798),(131.891.971.311)(100.358.525.346)(2.092.254.251.587)1.176.659.511.415116.850.578.553(400.991.672.259)(27.277.236.340)(23.345.590.253),,17.0,,
