row_label_raw,row_label_full,col_0,Bảng cân đối kế toán riêng,Bảng cân đối kế toán riêng_1,Báo cáo kết quả hoạt động kinh doanh riêng,Báo cáo kết quả hoạt động kinh doanh riêng_1,numeric__Bảng cân đối kế toán riêng,numeric__Bảng cân đối kế toán riêng_1,numeric__Báo cáo kết quả hoạt động kinh doanh riêng,numeric__Báo cáo kết quả hoạt động kinh doanh riêng_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Thuế TNDN tạm nộp trên các khoản nhận tiền trước từ khách hàng (i),Thuế TNDN tạm nộp trên các khoản nhận tiền trước từ khách hàng (i),Thuế TNDN tạm nộp trên các khoản nhận tiền trước từ khách hàng (i),27.696.167.527,40.955.096.367,(13.258.928.840),3.890.972.892,27696167527.0,40955096367.0,-13258928840.0,3890972892.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,16.135.508.295,16.122.294.265,13.214.030,(37.612.646.316),16135508295.0,16122294265.0,13214030.0,-37612646316.0
Dự phòng nợ phải thu khó đòi,Dự phòng nợ phải thu khó đòi,Dự phòng nợ phải thu khó đòi,10.117.997.839,-,10.117.997.839,-,10117997839.0,,10117997839.0,
Chênh lệch giá vốn hàng bán,Chênh lệch giá vốn hàng bán,Chênh lệch giá vốn hàng bán,1.978.625.148,2.505.056.209,(526.431.061),352.179.726,1978625148.0,2505056209.0,-526431061.0,352179726.0
Lỗ có thể sử dụng để bù trừ với thu nhập chịu thuế trong tương lai,Lỗ có thể sử dụng để bù trừ với thu nhập chịu thuế trong tương lai,Lỗ có thể sử dụng để bù trừ với thu nhập chịu thuế trong tương lai,-,92.926.527.946,(92.926.527.946),92.926.527.946,,92926527946.0,-92926527946.0,92926527946.0
Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,55.928.298.809,152.508.974.787,,,55928298809.0,152508974787.0,,
Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,,,(96.580.675.978),59.557.034.248,,,-96580675978.0,59557034248.0
