row_label_raw,row_label_full,Related parties,Relationship,Transaction,Current year,Previous year,numeric__Relationship,numeric__Transaction,numeric__Current year,numeric__Previous year
Nam Long VCD,Nam Long VCD,Nam Long VCD,Subsidiary,Project management services revenue (*)Receive in advanceEPC servicesDividend receivedRental feesManagement services fee,"379,330,992,502199,551,338,00013,124,192,220536,325,72687,687,268","673,333,334-54,684,134,2502,380,138,9462,837,293,736",,,,
Dong Nai Waterfront,Dong Nai Waterfront,Dong Nai Waterfront,Subsidiary,Project management services revenue (*)Advance for services,"48,716,614,825-","160,206,066,2603,275,072,193",,,,
Southgate,Southgate,Southgate,Subsidiary,Project management services revenue (*)Dividend receivedManagement consultant expenses,"239,372,700,74157,000,000,0001,091,614,789","231,875,648,38257,000,000,000-",,,,
Nam Long Land,Nam Long Land,Nam Long Land,Subsidiary,Capital contribution Managementconsultant expensesShare transferredreceivableDisposal of fixed assetsDividend receivable,"480,589,037,000471,050,018,921168,334,000,000326,278,893-","-197,287,669,500--85,000,000,000",,,,
NNH Mizuki,NNH Mizuki,NNH Mizuki,Jointly-controlled entity,Dividend receivedProject management services revenue (*)Dividends receivableCapital redemption,"250,684,000,000188,934,893,5577,200,000,000-","17,500,000,000323,745,386,15011,485,296,803210,000,000,000",,,,
Nam Khang,Nam Khang,Nam Khang,Subsidiary,Construction expensesLoan repaymentLoan drawdownInterest expensesLate payment interestDividend received,"241,248,363,24760,000,000,00060,000,000,0008,399,250,0011,077,187,262-","95,212,382,190118,000,000,000-17,548,472,223-105,700,000,000",,,,
Nam Long ADC,Nam Long ADC,Nam Long ADC,Subsidiary,"Dividend receivedManagement services expensesDividend receivableProject management,marketing, commissionservices revenue (*)","17,000,000,0005,499,752,774-","-5,418,659,336105,000,000,000-1,733,464,953",,,,
