row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Khoản vốn nhận từ nhà đầu tư vào HĐHTKD (*),Khoản vốn nhận từ nhà đầu tư vào HĐHTKD (*),Khoản vốn nhận từ nhà đầu tư vào HĐHTKD (*),583.000.000.000,639.993.724.484,583000000000.0,639993724484.0
Phải trả lợi nhuận HĐHTKD,Phải trả lợi nhuận HĐHTKD,Phải trả lợi nhuận HĐHTKD,168.321.175.361,227.521.501.895,168321175361.0,227521501895.0
Khoản phải trả quỹ kinh phí bảo trì,Khoản phải trả quỹ kinh phí bảo trì,Khoản phải trả quỹ kinh phí bảo trì,108.739.139.128,105.852.826.441,108739139128.0,105852826441.0
Phải trả cổ tức,Phải trả cổ tức,Phải trả cổ tức,1.450.871.461,1.364.911.495,1450871461.0,1364911495.0
Nhận ký quỹ,Nhận ký quỹ,Nhận ký quỹ,815.000.000,770.000.000,815000000.0,770000000.0
Khác,Khác,Khác,16.489.253.728,22.802.846.739,16489253728.0,22802846739.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,878.815.439.678,998.305.811.054,878815439678.0,998305811054.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả bên liên quan (TM số 29),Trong đó: > Phải trả bên liên quan (TM số 29),Phải trả bên liên quan (TM số 29),751.981.842.026,867.592.726.379,751981842026.0,867592726379.0
Phải trả khác,Trong đó: > Phải trả khác,Phải trả khác,126.833.597.652,130.713.084.675,126833597652.0,130713084675.0
