row_label_raw,row_label_full,col_0,Current year,VND Previous year,numeric__Current year,numeric__VND Previous year
Beginning balance,Beginning balance,Beginning balance,"59,023,789,098","79,341,089,351",,
Increase (Note 23.1),Increase (Note 23.1),Increase (Note 23.1),"33,860,000,000","10,000,000,000",,
Fund usage,Fund usage,Fund usage,"(48,995,069,798)","(30,317,300,253)",,
Ending balance,Ending balance,Ending balance,"43,888,719,300","59,023,789,098",,
