row_label_raw,row_label_full,No,Items,Year 2024 (dong),Year 2023 (dong),Variance,numeric__Items,numeric__Year 2024 (dong),numeric__Year 2023 (dong),numeric__Variance
1,1,1,Revenues,"6,885,252,649,255","854,349,358,534",706%,,,,7.06
2,2,2,Net profit after tax,"837,292,883,330","2,988,533,722","27,917%",,,,0.27917000000000003
