row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Vay ngắn hạn bên liên quan(TM số 20.1 và 29),Ngắn hạn > Vay ngắn hạn bên liên quan(TM số 20.1 và 29),Vay ngắn hạn bên liên quan(TM số 20.1 và 29),408.020.552.171,584.462.644.081,408020552171.0,584462644081.0
Vay ngắn hạn ngân hàng (TM số 20.3),Ngắn hạn > Vay ngắn hạn ngân hàng (TM số 20.3),Vay ngắn hạn ngân hàng (TM số 20.3),675.926.488.211,453.154.792.078,675926488211.0,453154792078.0
Trái phiếu dài hạn đến hạn trả (TM số 20.5),Ngắn hạn > Trái phiếu dài hạn đến hạn trả (TM số 20.5),Trái phiếu dài hạn đến hạn trả (TM số 20.5),655.575.633.373,943.516.250.000,655575633373.0,943516250000.0
,,,1.739.522.673.755,1.981.133.686.159,1739522673755.0,1981133686159.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Trái phiếu (TM số 20.5),Dài hạn > Trái phiếu (TM số 20.5),Trái phiếu (TM số 20.5),2.956.515.416.664,2.131.460.300.761,2956515416664.0,2131460300761.0
Vay ngân hàng (TM số 20.4),Dài hạn > Vay ngân hàng (TM số 20.4),Vay ngân hàng (TM số 20.4),400.000.000.000,163.862.801.632,400000000000.0,163862801632.0
Vay bên liên quan (TM số 20.2 và 29),Dài hạn > Vay bên liên quan (TM số 20.2 và 29),Vay bên liên quan (TM số 20.2 và 29),176.042.091.910,-,176042091910.0,
,,,3.532.557.508.574,2.295.323.102.393,3532557508574.0,2295323102393.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,5.272.080.182.329,4.276.456.788.552,5272080182329.0,4276456788552.0
