row_label_raw,row_label_full,Họ và tên,Chức vụ,Thu nhập,Thu nhập_1,numeric__Chức vụ,numeric__Thu nhập,numeric__Thu nhập_1
Họ và tên,Họ và tên,Họ và tên,Chức vụ,Năm nay,Năm trước,,,
Ông Lucas Ignatius Loh Jen Yuh,Họ và tên > Ông Lucas Ignatius Loh Jen Yuh,Ông Lucas Ignatius Loh Jen Yuh,Tổng Giám đốc Tập đoàn Công ty Cổ phần Đầu tư Nam Long,11.897.793.821,-,,11897793821.0,
Ông Văn Việt Sơn,Họ và tên > Ông Văn Việt Sơn,Ông Văn Việt Sơn,Giám đốc điều hành Nam Long Land (miễn nhiệm vào ngày 20 tháng 9 năm 2024),6.313.935.793,4.847.919.552,,6313935793.0,4847919552.0
Ông Nguyễn Huy Đức,Họ và tên > Ông Nguyễn Huy Đức,Ông Nguyễn Huy Đức,Giám đốc Tài chính (miễn nhiệm vào ngày 16 tháng 9 năm 2024),5.559.628.178,6.033.857.143,,5559628178.0,6033857143.0
Ông Trần Xuân Ngọc,Họ và tên > Ông Trần Xuân Ngọc,Ông Trần Xuân Ngọc,Tổng Giám đốc Tập đoàn kiểm Tổng Giám đốc Nam Long Land kiểm Giám đốc Nam Long Commercial Property (miễn nhiệm vào ngày 30 tháng 3 năm 2024),4.784.346.314,12.882.625.000,,4784346314.0,12882625000.0
Bà Nguyễn Thanh Hương,Họ và tên > Bà Nguyễn Thanh Hương,Bà Nguyễn Thanh Hương,Giám đốc Đầu tư Tập đoàn kiểm Giám đốc điều hành Nam Long Commercial Propery,4.380.009.091,-,,4380009091.0,
Ông Phạm Đình Huy,Họ và tên > Ông Phạm Đình Huy,Ông Phạm Đình Huy,Giám đốc đầu tư Tập đoàn (miễn nhiệm vào ngày 2 tháng 5 năm 2024),2.084.069.292,5.014.921.666,,2084069292.0,5014921666.0
Ông Chan Hong Wai,Họ và tên > Ông Chan Hong Wai,Ông Chan Hong Wai,Giám đốc Tài chính Tập đoàn,1.318.084.987,-,,1318084987.0,
TỔNG CỘNG,Họ và tên > TỔNG CỘNG,TỔNG CỘNG,,36.337.867.476,28.779.323.361,,36337867476.0,28779323361.0
