row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng lợi nhuận (lỗ) kế toán trước thuế,Tổng lợi nhuận (lỗ) kế toán trước thuế,Tổng lợi nhuận (lỗ) kế toán trước thuế,1.206.264.383.342,(52.263.691.058),1206264383342.0,-52263691058.0
Thuế TNDN theo thuế suất 20%,Thuế TNDN theo thuế suất 20%,Thuế TNDN theo thuế suất 20%,241.252.876.668,(10.452.738.212),241252876668.0,-10452738212.0
Các khoản điều chỉnh tăng (giảm) chi phí thuế TNDN,Các khoản điều chỉnh tăng (giảm) chi phí thuế TNDN,Các khoản điều chỉnh tăng (giảm) chi phí thuế TNDN,Các khoản điều chỉnh tăng (giảm) chi phí thuế TNDN,Các khoản điều chỉnh tăng (giảm) chi phí thuế TNDN,,
Lợi nhuận sau thuế chia cho các bên theo HĐHTKD,Các khoản điều chỉnh tăng (giảm) chi phí thuế TNDN > Lợi nhuận sau thuế chia cho các bên theo HĐHTKD,Lợi nhuận sau thuế chia cho các bên theo HĐHTKD,130.761.189.798,18.535.606.871,130761189798.0,18535606871.0
Điều chỉnh thuế TNDN trích thiếu trong những kỳ trước,Các khoản điều chỉnh tăng (giảm) chi phí thuế TNDN > Điều chỉnh thuế TNDN trích thiếu trong những kỳ trước,Điều chỉnh thuế TNDN trích thiếu trong những kỳ trước,15.594.774.695,-,15594774695.0,
Chi phí không được trừ,Các khoản điều chỉnh tăng (giảm) chi phí thuế TNDN > Chi phí không được trừ,Chi phí không được trừ,7.859.723.657,2.838.359.472,7859723657.0,2838359472.0
Thu nhập từ cổ tức được miễn thuế,Các khoản điều chỉnh tăng (giảm) chi phí thuế TNDN > Thu nhập từ cổ tức được miễn thuế,Thu nhập từ cổ tức được miễn thuế,(81.687.914.653),(118.475.602.771),-81687914653.0,-118475602771.0
Chi phí lãi vay không được trừ chưa ghi nhận thuế hoãn lại (i),Các khoản điều chỉnh tăng (giảm) chi phí thuế TNDN > Chi phí lãi vay không được trừ chưa ghi nhận thuế hoãn lại (i),Chi phí lãi vay không được trừ chưa ghi nhận thuế hoãn lại (i),(3.507.758.896),50.938.854.653,-3507758896.0,50938854653.0
Sử dụng lỗ năm trước chuyển sang,Các khoản điều chỉnh tăng (giảm) chi phí thuế TNDN > Sử dụng lỗ năm trước chuyển sang,Sử dụng lỗ năm trước chuyển sang,(1.770.882.230),-,-1770882230.0,
Lỗ thuế mang sang các kỳ sau chưa ghi nhận thuế hoãn lại,Các khoản điều chỉnh tăng (giảm) chi phí thuế TNDN > Lỗ thuế mang sang các kỳ sau chưa ghi nhận thuế hoãn lại,Lỗ thuế mang sang các kỳ sau chưa ghi nhận thuế hoãn lại,60.469.490.973,1.363.295.207,60469490973.0,1363295207.0
Chi phí (thu nhập) thuế TNDN,Các khoản điều chỉnh tăng (giảm) chi phí thuế TNDN > Chi phí (thu nhập) thuế TNDN,Chi phí (thu nhập) thuế TNDN,368.971.500.012,(55.252.224.780),368971500012.0,-55252224780.0
