row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Phải thu cổ tức và hoàn vốn,Ngắn hạn > Phải thu cổ tức và hoàn vốn,Phải thu cổ tức và hoàn vốn,276.913.339.316,271.160.611.233,276913339316.0,271160611233.0
Tạm ứng cho nhân viên phục vụ công tácđền bù đất,Ngắn hạn > Tạm ứng cho nhân viên phục vụ công tácđền bù đất,Tạm ứng cho nhân viên phục vụ công tácđền bù đất,183.410.709.500,207.024.259.500,183410709500.0,207024259500.0
Tạm ứng khác cho nhân viên,Ngắn hạn > Tạm ứng khác cho nhân viên,Tạm ứng khác cho nhân viên,32.092.258.498,10.306.221.836,32092258498.0,10306221836.0
Tạm ứng vốn góp vào một công ty liên doanh,Ngắn hạn > Tạm ứng vốn góp vào một công ty liên doanh,Tạm ứng vốn góp vào một công ty liên doanh,-,170.000.000.000,,170000000000.0
Khác,Ngắn hạn > Khác,Khác,27.908.304.153,28.041.299.761,27908304153.0,28041299761.0
,,,520.324.611.467,686.532.392.330,520324611467.0,686532392330.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
"Ký quỹ, ký cược dài hạn","Dài hạn > Ký quỹ, ký cược dài hạn","Ký quỹ, ký cược dài hạn",7.397.919.958,8.903.903.144,7397919958.0,8903903144.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,527.722.531.425,695.436.295.474,527722531425.0,695436295474.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu khác các bên khác,Trong đó: > Phải thu khác các bên khác,Phải thu khác các bên khác,245.933.138.014,243.076.631.168,245933138014.0,243076631168.0
Phải thu khác các bên liên quan (TM số 29),Phải thu khác các bên liên quan (TM số 29),Phải thu khác các bên liên quan (TM số 29),,,,
- Ngắn hạn,Phải thu khác các bên liên quan (TM số 29) > - Ngắn hạn,- Ngắn hạn,277.540.652.141,446.565.908.036,277540652141.0,446565908036.0
- Dài hạn,Phải thu khác các bên liên quan (TM số 29) > - Dài hạn,- Dài hạn,4.248.741.270,5.793.756.270,4248741270.0,5793756270.0
