row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Số cuối năm,VND Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__VND Số đầu năm
Phải thu dài hạn khác (TM số 9),Phải thu dài hạn khác (TM số 9),Phải thu dài hạn khác (TM số 9),Phải thu dài hạn khác (TM số 9),Phải thu dài hạn khác (TM số 9),Phải thu dài hạn khác (TM số 9),Phải thu dài hạn khác (TM số 9),,,,
Nam Long CP,Phải thu dài hạn khác (TM số 9) > Nam Long CP,Nam Long CP,Công ty con,Tiền đặt cọc,3.061.619.905,3.061.619.905,,,3061619905.0,3061619905.0
Tân Hiệp,Phải thu dài hạn khác (TM số 9) > Tân Hiệp,Tân Hiệp,Bên liên quan,Tiền đặt cọc,567.000.000,567.000.000,,,567000000.0,567000000.0
Vận tải Nam Long,Phải thu dài hạn khác (TM số 9) > Vận tải Nam Long,Vận tải Nam Long,Công ty con,Tiền đặt cọc,510.121.365,163.636.365,,,510121365.0,163636365.0
Anabuki,Phải thu dài hạn khác (TM số 9) > Anabuki,Anabuki,Bên liên quan,Tiền đặt cọc,110.000.000,110.000.000,,,110000000.0,110000000.0
Dịch vụ Nam Long,Phải thu dài hạn khác (TM số 9) > Dịch vụ Nam Long,Dịch vụ Nam Long,Công ty con,Tiền đặt cọc,-,1.891.500.000,,,,1891500000.0
,,,,,4.248.741.270,5.793.756.270,,,4248741270.0,5793756270.0
