row_label_raw,row_label_full,col_0,Current year,VND Previous year,numeric__Current year,numeric__VND Previous year
Contributed capital,Contributed capital,Contributed capital,Contributed capital,Contributed capital,,
Beginning balance,Beginning balance,Beginning balance,"3,847,774,710,000","3,840,803,000,000",,
Increase during the year,Increase during the year,Increase during the year,-,"6,971,710,000",,
Ending balance,Ending balance,Ending balance,"3,847,774,710,000","3,847,774,710,000",,
Dividend declared and paid during the year,Dividend declared and paid during the year,Dividend declared and paid during the year,Dividend declared and paid during the year,Dividend declared and paid during the year,,
Cash dividends declared,Cash dividends declared,Cash dividends declared,"192,003,958,029","76,816,060,000",,
Dividends paid in cash,Dividends paid in cash,Dividends paid in cash,"191,917,998,063","75,669,098,823",,
