row_label_raw,row_label_full,Related parties,Relationship,Transactions,Ending balance,Beginning balance,numeric__Relationship,numeric__Transactions,numeric__Ending balance,numeric__Beginning balance
Short-term advances to suppliers (Note 8),Short-term advances to suppliers (Note 8),Short-term advances to suppliers (Note 8),Short-term advances to suppliers (Note 8),Short-term advances to suppliers (Note 8),Short-term advances to suppliers (Note 8),Short-term advances to suppliers (Note 8),,,,
Trading Floor,Trading Floor,Trading Floor,Subsidiary,Management service fee,"9,567,766,981",-,,,,
Nam Khang,Nam Khang,Nam Khang,Subsidiary,Management service fee,"4,333,220,934","225,000,000",,,,
Nam Long Services,Nam Long Services,Nam Long Services,Subsidiary,Management service fee,"765,813,223","1,204,851,386",,,,
Nam Long CP,Nam Long CP,Nam Long CP,Subsidiary,Management service fee,"502,404,899","502,404,899",,,,
Anabuki,Anabuki,Anabuki,Associate,Management service fee,"154,440,000","154,440,000",,,,
Nam Long ADC,Nam Long ADC,Nam Long ADC,Subsidiary,Management service fee,"4,620,000","4,620,000",,,,
,,,,,"15,328,266,037","2,091,316,285",,,,
