row_label_raw,row_label_full,col_0,Vốn cổ phần,Thăng dư vốn cổ phần,Quỹ đầu tưphát triển,Lợi nhuận sau thuếchưa phân phối,VNDTổng cộng,numeric__Vốn cổ phần,numeric__Thăng dư vốn cổ phần,numeric__Quỹ đầu tưphát triển,numeric__Lợi nhuận sau thuếchưa phân phối,numeric__VNDTổng cộng
Năm trước,Năm trước,Năm trước,Năm trước,Năm trước,Năm trước,Năm trước,Năm trước,,,,,
Số đầu năm,Năm trước > Số đầu năm,Số đầu năm,3.840.803.000.000,2.431.271.455.967,5.940.860.165,2.048.439.854.159,8.326.455.170.291,3840803000000.0,2431271455967.0,5940860165.0,2048439854159.0,8326455170291.0
Lợi nhuận thuần trong năm,Năm trước > Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,-,2.988.533.722,2.988.533.722,,,,2988533722.0,2988533722.0
Phát hành cổ phiếu theoChương trình lựa chọn cho cán bộ quản lý cấp cao củaCông ty,Năm trước > Phát hành cổ phiếu theoChương trình lựa chọn cho cán bộ quản lý cấp cao củaCông ty,Phát hành cổ phiếu theoChương trình lựa chọn cho cán bộ quản lý cấp cao củaCông ty,6.971.710.000,-,-,-,6.971.710.000,6971710000.0,,,,6971710000.0
Cổ tức bằng tiền công bố,Năm trước > Cổ tức bằng tiền công bố,Cổ tức bằng tiền công bố,-,-,-,(76.816.060.000),(76.816.060.000),,,,-76816060000.0,-76816060000.0
Trích lập quỹ khen thưởng phúc lợi,Năm trước > Trích lập quỹ khen thưởng phúc lợi,Trích lập quỹ khen thưởng phúc lợi,-,-,-,(10.000.000.000),(10.000.000.000),,,,-10000000000.0,-10000000000.0
Số cuối năm,Năm trước > Số cuối năm,Số cuối năm,3.847.774.710.000,2.431.271.455.967,5.940.860.165,1.964.612.327.881,8.249.599.354.013,3847774710000.0,2431271455967.0,5940860165.0,1964612327881.0,8249599354013.0
