row_label_raw,row_label_full,col_0,31/12/2015,01/01/2015,numeric__31/12/2015,numeric__01/01/2015
,,,VND,VND,,
a) Phải thu về cho vay ngắn hạn,a) Phải thu về cho vay ngắn hạn,a) Phải thu về cho vay ngắn hạn,170.462.484.055,137.324.897.483,170462484055.0,137324897483.0
Tại Văn phòng Tộp đoàn cho vay,Tại Văn phòng Tộp đoàn cho vay,Tại Văn phòng Tộp đoàn cho vay,170.462.484.055,137.324.897.483,170462484055.0,137324897483.0
- Công ty tài chính TNHH Một thành viên cao su VN,- Công ty tài chính TNHH Một thành viên cao su VN,- Công ty tài chính TNHH Một thành viên cao su VN,-,-,,
- Công ty CP Cao su Phú Riềng Kratie,- Công ty tài chính TNHH Một thành viên cao su VN > - Công ty CP Cao su Phú Riềng Kratie,- Công ty CP Cao su Phú Riềng Kratie,92.224.259.169,86.176.804.133,92224259169.0,86176804133.0
- Công Ty CP Xây dựng - Địa ốc Cao Su,- Công ty tài chính TNHH Một thành viên cao su VN > - Công Ty CP Xây dựng - Địa ốc Cao Su,- Công Ty CP Xây dựng - Địa ốc Cao Su,6.911.593.350,8.411.593.350,6911593350.0,8411593350.0
- Công ty CP Cơ Khí cao su,- Công ty tài chính TNHH Một thành viên cao su VN > - Công ty CP Cơ Khí cao su,- Công ty CP Cơ Khí cao su,4.500.000.000,5.000.000.000,4500000000.0,5000000000.0
- Công ty CP Thế Thao Ngôi Sao Geru,- Công ty tài chính TNHH Một thành viên cao su VN > - Công ty CP Thế Thao Ngôi Sao Geru,- Công ty CP Thế Thao Ngôi Sao Geru,8.000.000.000,8.000.000.000,8000000000.0,8000000000.0
- Công Ty CP Xây Dụng và Tư Vấn Đầu tư,- Công ty tài chính TNHH Một thành viên cao su VN > - Công Ty CP Xây Dụng và Tư Vấn Đầu tư,- Công Ty CP Xây Dụng và Tư Vấn Đầu tư,-,2.400.000.000,,2400000000.0
- Tổng Công ty Xây Dụng Miền Trung,- Công ty tài chính TNHH Một thành viên cao su VN > - Tổng Công ty Xây Dụng Miền Trung,- Tổng Công ty Xây Dụng Miền Trung,20.000.000.000,20.000.000.000,20000000000.0,20000000000.0
- Công ty Cổ phần Chứng khoán Delta,- Công ty tài chính TNHH Một thành viên cao su VN > - Công ty Cổ phần Chứng khoán Delta,- Công ty Cổ phần Chứng khoán Delta,7.529.125.000,7.336.500.000,7529125000.0,7336500000.0
- Công ty TNHH MTV cao su Bình Thuận,- Công ty tài chính TNHH Một thành viên cao su VN > - Công ty TNHH MTV cao su Bình Thuận,- Công ty TNHH MTV cao su Bình Thuận,1.559.181.666,-,1559181666.0,
- Công ty TNHH MTV cao su Krông Buk,- Công ty tài chính TNHH Một thành viên cao su VN > - Công ty TNHH MTV cao su Krông Buk,- Công ty TNHH MTV cao su Krông Buk,889.003.078,-,889003078.0,
- Công ty TNHH MTV cao su EahLeo,- Công ty tài chính TNHH Một thành viên cao su VN > - Công ty TNHH MTV cao su EahLeo,- Công ty TNHH MTV cao su EahLeo,1.274.830.264,-,1274830264.0,
- Công ty TNHH MTV cao su Chư Pãh,- Công ty tài chính TNHH Một thành viên cao su VN > - Công ty TNHH MTV cao su Chư Pãh,- Công ty TNHH MTV cao su Chư Pãh,5.867.322.678,-,5867322678.0,
- Công ty TNHH MTV cao su Chư Prông,- Công ty tài chính TNHH Một thành viên cao su VN > - Công ty TNHH MTV cao su Chư Prông,- Công ty TNHH MTV cao su Chư Prông,2.127.268.060,-,2127268060.0,
- Công ty TNHH MTV Cao Su Chư Sê,- Công ty tài chính TNHH Một thành viên cao su VN > - Công ty TNHH MTV Cao Su Chư Sê,- Công ty TNHH MTV Cao Su Chư Sê,2.020.511.618,-,2020511618.0,
- Công ty TNHH MTV Cao Su Mang Yang,- Công ty tài chính TNHH Một thành viên cao su VN > - Công ty TNHH MTV Cao Su Mang Yang,- Công ty TNHH MTV Cao Su Mang Yang,4.827.111.942,-,4827111942.0,
- Công ty TNHH MTV Cao su KonTum,- Công ty tài chính TNHH Một thành viên cao su VN > - Công ty TNHH MTV Cao su KonTum,- Công ty TNHH MTV Cao su KonTum,9.334.228.714,-,9334228714.0,
- Công ty TNHH MTV cao su Quảng Nam,- Công ty tài chính TNHH Một thành viên cao su VN > - Công ty TNHH MTV cao su Quảng Nam,- Công ty TNHH MTV cao su Quảng Nam,1.351.884.074,-,1351884074.0,
- Công ty TNHH MTV cao su Quảng Ngãi,- Công ty tài chính TNHH Một thành viên cao su VN > - Công ty TNHH MTV cao su Quảng Ngãi,- Công ty TNHH MTV cao su Quảng Ngãi,494.963.792,-,494963792.0,
- Công ty TNHH MTV cao su Hà Tĩnh,- Công ty tài chính TNHH Một thành viên cao su VN > - Công ty TNHH MTV cao su Hà Tĩnh,- Công ty TNHH MTV cao su Hà Tĩnh,989.006.650,-,989006650.0,
- Công ty TNHH MTV cao su Thanh Hóa,- Công ty tài chính TNHH Một thành viên cao su VN > - Công ty TNHH MTV cao su Thanh Hóa,- Công ty TNHH MTV cao su Thanh Hóa,562.194.000,-,562194000.0,
- Công ty CP Thủy điện GERUCO Sông Côn,- Công ty CP Thủy điện GERUCO Sông Côn,- Công ty CP Thủy điện GERUCO Sông Côn,-,-,,
,,,170.462.484.055,137.324.897.483,170462484055.0,137324897483.0
