row_label_raw,row_label_full,col_0,Mối quan hệ,Năm 2015,Năm 2014,numeric__Mối quan hệ,numeric__Năm 2015,numeric__Năm 2014
,,,Mối quan hệ,VND,VND,,,
Doanh thu phí quản lý ngành,Doanh thu phí quản lý ngành,Doanh thu phí quản lý ngành,Doanh thu phí quản lý ngành,Doanh thu phí quản lý ngành,Doanh thu phí quản lý ngành,,,
- Công ty TNHH Một thành viên Cao su Bình Long,Doanh thu phí quản lý ngành > - Công ty TNHH Một thành viên Cao su Bình Long,- Công ty TNHH Một thành viên Cao su Bình Long,Công ty con,6.026.847.166,8.834.812.825,,6026847166.0,8834812825.0
- Công ty TNHH Một thành viên Cao su Bình Thuận,Doanh thu phí quản lý ngành > - Công ty TNHH Một thành viên Cao su Bình Thuận,- Công ty TNHH Một thành viên Cao su Bình Thuận,Công ty con,2.060.204.478,2.545.429.286,,2060204478.0,2545429286.0
- Công ty TNHH Một thành viên Cao su Phú Riềng,Doanh thu phí quản lý ngành > - Công ty TNHH Một thành viên Cao su Phú Riềng,- Công ty TNHH Một thành viên Cao su Phú Riềng,Công ty con,8.173.600.342,10.257.237.260,,8173600342.0,10257237260.0
- Công ty TNHH Một thành viên Cao su Bà Rịa,Doanh thu phí quản lý ngành > - Công ty TNHH Một thành viên Cao su Bà Rịa,- Công ty TNHH Một thành viên Cao su Bà Rịa,Công ty con,2.226.906.831,2.733.728.684,,2226906831.0,2733728684.0
- Công ty TNHH Một thành viên Cao su Chư Pãh,Doanh thu phí quản lý ngành > - Công ty TNHH Một thành viên Cao su Chư Pãh,- Công ty TNHH Một thành viên Cao su Chư Pãh,Công ty con,2.188.526.694,2.774.840.139,,2188526694.0,2774840139.0
- Công ty TNHH Một thành viên Cao su Chư Prông,Doanh thu phí quản lý ngành > - Công ty TNHH Một thành viên Cao su Chư Prông,- Công ty TNHH Một thành viên Cao su Chư Prông,Công ty con,2.052.716.084,2.882.704.628,,2052716084.0,2882704628.0
- Công ty TNHH Một thành viên Cao su Chư Sê,Doanh thu phí quản lý ngành > - Công ty TNHH Một thành viên Cao su Chư Sê,- Công ty TNHH Một thành viên Cao su Chư Sê,Công ty con,1.541.400.016,2.442.814.969,,1541400016.0,2442814969.0
- Công ty TNHH Một thành viên Cao su Eah Leo,Doanh thu phí quản lý ngành > - Công ty TNHH Một thành viên Cao su Eah Leo,- Công ty TNHH Một thành viên Cao su Eah Leo,Công ty con,1.560.866.764,1.744.437.149,,1560866764.0,1744437149.0
- Công ty TNHH Một thành viên Cao su Hà Tĩnh,Doanh thu phí quản lý ngành > - Công ty TNHH Một thành viên Cao su Hà Tĩnh,- Công ty TNHH Một thành viên Cao su Hà Tĩnh,Công ty con,-,650.225.457,,,650225457.0
- Công ty TNHH Một thành viên Cao su KonTum,Doanh thu phí quản lý ngành > - Công ty TNHH Một thành viên Cao su KonTum,- Công ty TNHH Một thành viên Cao su KonTum,Công ty con,4.078.000.895,4.889.368.172,,4078000895.0,4889368172.0
- Công ty TNHH Một thành viên Cao su Krông Buk,Doanh thu phí quản lý ngành > - Công ty TNHH Một thành viên Cao su Krông Buk,- Công ty TNHH Một thành viên Cao su Krông Buk,Công ty con,633.671.215,952.639.280,,633671215.0,952639280.0
- Công ty TNHH Một thành viên Cao su Lộc Ninh,Doanh thu phí quản lý ngành > - Công ty TNHH Một thành viên Cao su Lộc Ninh,- Công ty TNHH Một thành viên Cao su Lộc Ninh,Công ty con,4.169.843.655,4.572.358.944,,4169843655.0,4572358944.0
- Công ty TNHH Một thành viên Cao su Măng Yang,Doanh thu phí quản lý ngành > - Công ty TNHH Một thành viên Cao su Măng Yang,- Công ty TNHH Một thành viên Cao su Măng Yang,Công ty con,1.213.759.813,1.783.104.306,,1213759813.0,1783104306.0
- Công ty TNHH Một thành viên Cao su Quảng Nam,Doanh thu phí quản lý ngành > - Công ty TNHH Một thành viên Cao su Quảng Nam,- Công ty TNHH Một thành viên Cao su Quảng Nam,Công ty con,-,755.918.400,,,755918400.0
- Công ty TNHH Một thành viên Cao su Quảng Ngãi,Doanh thu phí quản lý ngành > - Công ty TNHH Một thành viên Cao su Quảng Ngãi,- Công ty TNHH Một thành viên Cao su Quảng Ngãi,Công ty con,-,48.405.057,,,48405057.0
- Công ty TNHH Một thành viên Cao su Quảng trị,Doanh thu phí quản lý ngành > - Công ty TNHH Một thành viên Cao su Quảng trị,- Công ty TNHH Một thành viên Cao su Quảng trị,Công ty con,391.930.000,506.053.000,,391930000.0,506053000.0
- Công ty TNHH Một thành viên Cao su Tân Biên,Doanh thu phí quản lý ngành > - Công ty TNHH Một thành viên Cao su Tân Biên,- Công ty TNHH Một thành viên Cao su Tân Biên,Công ty con,3.042.388.164,4.280.450.115,,3042388164.0,4280450115.0
- Công ty TNHH Một thành viên Cao su Dầu Tiếng,Doanh thu phí quản lý ngành > - Công ty TNHH Một thành viên Cao su Dầu Tiếng,- Công ty TNHH Một thành viên Cao su Dầu Tiếng,Công ty con,11.355.991.071,12.358.076.713,,11355991071.0,12358076713.0
- Công ty TNHH Một thành viên - TCT Cao su Đồng Nai,Doanh thu phí quản lý ngành > - Công ty TNHH Một thành viên - TCT Cao su Đồng Nai,- Công ty TNHH Một thành viên - TCT Cao su Đồng Nai,Công ty con,8.667.334.334,11.276.353.052,,8667334334.0,11276353052.0
