row_label_raw,row_label_full,- Thuế giá trị gia tăng,Số phải thuđầu nămVND > -,Số phải nộp đàunămVND > -,Số phải nộp trongnămVND > 57.521.876.581,Số đã thực nộptrong nămVND > 57.519.284.581,Số phải thucuối nămVND > -,Số phải nộpcuối nămVND > 2.592.000,numeric__Số phải thuđầu nămVND > -,numeric__Số phải nộp đàunămVND > -,numeric__Số phải nộp trongnămVND > 57.521.876.581,numeric__Số đã thực nộptrong nămVND > 57.519.284.581,numeric__Số phải thucuối nămVND > -,numeric__Số phải nộpcuối nămVND > 2.592.000
"- Thuế xuất, nhập khẩu","- Thuế xuất, nhập khẩu","- Thuế xuất, nhập khẩu",-,-,33.199.140.028,33.199.140.028,-,-,,,33199140028.0,33199140028.0,,
- Thuế thu nhập doanh nghiệp,- Thuế thu nhập doanh nghiệp,- Thuế thu nhập doanh nghiệp,-,1.278.089.162,50.687.630.316,71.257.348.026,19.291.628.548,-,,1278089162.0,50687630316.0,71257348026.0,19291628548.0,
- Thuế thu nhập cá nhân,- Thuế thu nhập cá nhân,- Thuế thu nhập cá nhân,-,638.433.989,2.422.634.074,2.248.848.894,132.634.024,944.853.193,,638433989.0,2422634074.0,2248848894.0,132634024.0,944853193.0
- Thuế nhà đất và tiền thuê đất,- Thuế nhà đất và tiền thuê đất,- Thuế nhà đất và tiền thuê đất,-,-,2.524.699.533,2.524.699.533,-,-,,,2524699533.0,2524699533.0,,
- Thuế bảo vệ môi trường,- Thuế bảo vệ môi trường,- Thuế bảo vệ môi trường,-,-,4.000.000,4.000.000,-,-,,,4000000.0,4000000.0,,
- Các loại thuế khác,- Các loại thuế khác,- Các loại thuế khác,-,-,26.000.000,-,-,26.000.000,,,26000000.0,,,26000000.0
"- Các khoản phí, lệ phí và các khoản phải nộp khác","- Các khoản phí, lệ phí và các khoản phải nộp khác","- Các khoản phí, lệ phí và các khoản phải nộp khác",1.229.067.946,4.313.548.311,119.331.374.416,320.817.202.990,198.404.749.709,3.401.500,1229067946.0,4313548311.0,119331374416.0,320817202990.0,198404749709.0,3401500.0
,,,1.229.067.946,6.230.071.462,265.717.354.948,487.570.524.052,217.829.012.281,976.846.693,1229067946.0,6230071462.0,265717354948.0,487570524052.0,217829012281.0,976846693.0
