row_label_raw,row_label_full,col_0,Mối quan hệ,Năm 2015,Năm 2014,numeric__Mối quan hệ,numeric__Năm 2015,numeric__Năm 2014
,,,Mối quan hệ,VND,VND,,,
"Doanh thu phí ủy thác, hun trùng","Doanh thu phí ủy thác, hun trùng","Doanh thu phí ủy thác, hun trùng","Doanh thu phí ủy thác, hun trùng","Doanh thu phí ủy thác, hun trùng","Doanh thu phí ủy thác, hun trùng",,,
- Công ty Cổ phần Cao su Đồng Phú,"Doanh thu phí ủy thác, hun trùng > - Công ty Cổ phần Cao su Đồng Phú",- Công ty Cổ phần Cao su Đồng Phú,Công ty con,224.672.689,460.307.621,,224672689.0,460307621.0
- Công ty Cổ phần Cao su Phước Hòa,"Doanh thu phí ủy thác, hun trùng > - Công ty Cổ phần Cao su Phước Hòa",- Công ty Cổ phần Cao su Phước Hòa,Công ty con,330.624.000,161.280.000,,330624000.0,161280000.0
- Công ty TNHH Một thành viên Cao su Bình Long,"Doanh thu phí ủy thác, hun trùng > - Công ty TNHH Một thành viên Cao su Bình Long",- Công ty TNHH Một thành viên Cao su Bình Long,Công ty con,546.569.220,282.759.336,,546569220.0,282759336.0
- Công ty TNHH Một thành viên Cao su Bình Thuận,"Doanh thu phí ủy thác, hun trùng > - Công ty TNHH Một thành viên Cao su Bình Thuận",- Công ty TNHH Một thành viên Cao su Bình Thuận,Công ty con,124.883.113,175.741.269,,124883113.0,175741269.0
- Công ty TNHH Một thành viên Cao su Phú Riềng,"Doanh thu phí ủy thác, hun trùng > - Công ty TNHH Một thành viên Cao su Phú Riềng",- Công ty TNHH Một thành viên Cao su Phú Riềng,Công ty con,-,74.250.216,,,74250216.0
- Công ty TNHH Một thành viên Cao su Chư Pãh,"Doanh thu phí ủy thác, hun trùng > - Công ty TNHH Một thành viên Cao su Chư Pãh",- Công ty TNHH Một thành viên Cao su Chư Pãh,Công ty con,-,144.105.508,,,144105508.0
- Công ty TNHH Một thành viên Cao su Chư Prông,"Doanh thu phí ủy thác, hun trùng > - Công ty TNHH Một thành viên Cao su Chư Prông",- Công ty TNHH Một thành viên Cao su Chư Prông,Công ty con,-,268.597.112,,,268597112.0
- Công ty TNHH Một thành viên Cao su Eah Leo,"Doanh thu phí ủy thác, hun trùng > - Công ty TNHH Một thành viên Cao su Eah Leo",- Công ty TNHH Một thành viên Cao su Eah Leo,Công ty con,-,302.757.337,,,302757337.0
