row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2015 > VND,01/01/2015 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2015 > VND,numeric__01/01/2015 > VND
100,100,100,A. TÀI SẢN NGĂN HẠN,,2.410.280.399.304,4.112.516.762.636,,,2410280399304.0,4112516762636.0
110,110,110,I. Tiền và các khoản tương đương tiền,03,1.035.426.884.770,1.358.831.339.543,,3.0,1035426884770.0,1358831339543.0
111,111,111,I. Tiền,,143.162.907.742,397.553.005.115,,,143162907742.0,397553005115.0
112,112,112,2. Các khoản tương đương tiền,,892.263.977.028,961.278.334.428,,,892263977028.0,961278334428.0
120,120,120,II. Đầu tư tài chính ngắn hạn,04,826.172.063.553,911.500.000.000,,4.0,826172063553.0,911500000000.0
121,121,121,1. Chứng khoán kinh doanh,,156.588.389.298,-,,,156588389298.0,
122,122,122,2. Dự phòng giảm giá chứng khoán kinh doanh (*),,(138.916.325.745),-,,,-138916325745.0,
123,123,123,3. Đầu tư nằm giữ đến ngày đáo hạn,,808.500.000.000,911.500.000.000,,,808500000000.0,911500000000.0
130,130,130,III. Các khoản phải thu ngắn hạn,,240.807.569.787,1.312.789.881.930,,,240807569787.0,1312789881930.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,05,528.946.370.787,1.099.763.572,,5.0,528946370787.0,1099763572.0
132,132,132,2. Trả trước cho người bán ngắn hạn,,129.932.895.544,77.218.240.443,,,129932895544.0,77218240443.0
135,135,135,3. Phải thu về cho vay ngắn hạn,06,170.462.484.055,137.324.897.483,,6.0,170462484055.0,137324897483.0
136,136,136,4. Phải thu ngắn hạn khác,07,763.379.889.571,1.114.795.044.990,,7.0,763379889571.0,1114795044990.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi (*),,(1.351.914.070.170),(17.648.064.558),,,-1351914070170.0,-17648064558.0
140,140,140,IV. Hàng tồn kho,09,63.557.744.246,512.728.614.415,,9.0,63557744246.0,512728614415.0
141,141,141,1. Hàng tồn kho,,67.254.226.146,515.470.582.367,,,67254226146.0,515470582367.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho (*),,(3.696.481.900),(2.741.967.952),,,-3696481900.0,-2741967952.0
150,150,150,V. Tài sản ngắn hạn khác,,244.316.136.948,16.666.926.748,,,244316136948.0,16666926748.0
151,151,151,1. Chỉ phí trả trước ngắn hạn,13,2.239.670.318,1.183.532.072,,13.0,2239670318.0,1183532072.0
152,152,152,2. Thuế GTGT được khấu trừ,,24.247.454.349,14.254.326.730,,,24247454349.0,14254326730.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,14,217.829.012.281,1.229.067.946,,14.0,217829012281.0,1229067946.0
200,200,200,B. TÀI SẢN DÀI HẠN,,34.452.461.439.681,32.074.140.516.108,,,34452461439681.0,32074140516108.0
210,210,210,I. Các khoản phải thu dài hạn,,1.636.414.481.583,9.049.423.889.501,,,1636414481583.0,9049423889501.0
215,215,215,1. Phải thu về cho vay dài hạn,06,1.629.998.671.054,1.053.929.382.132,,6.0,1629998671054.0,1053929382132.0
216,216,216,2. Phải thu dài hạn khác,07,6.415.810.529,7.995.494.507.369,,7.0,6415810529.0,7995494507369.0
220,220,220,II. Tài sản cố định,,209.379.102.675,10.781.958.451,,,209379102675.0,10781958451.0
221,221,221,1. Tài sản cố định hữu hình,11,190.256.871.786,10.493.911.162,,11.0,190256871786.0,10493911162.0
222,222,222,- Nguyễn giá,,247.038.465.157,47.216.646.921,,,247038465157.0,47216646921.0
223,223,223,- Giá trị hao mòn lũy kế (*),,(56.781.593.371),(36.722.735.759),,,-56781593371.0,-36722735759.0
227,227,227,2. Tài sản cố định vô hình,12,19.122.230.889,288.047.289,,12.0,19122230889.0,288047289.0
228,228,228,- Nguyên giá,,21.894.444.814,1.615.539.600,,,21894444814.0,1615539600.0
229,229,229,- Giá trị hao mòn lũy kế (*),,(2.772.213.925),(1.327.492.311),,,-2772213925.0,-1327492311.0
240,240,240,IV. Tài sản dở dang dài hạn,10,679.755.455.915,183.943.512.037,,10.0,679755455915.0,183943512037.0
242,242,242,1. Chỉ phí xây dựng cơ bản dở dang,,679.755.455.915,183.943.512.037,,,679755455915.0,183943512037.0
250,250,250,V. Đầu tư tài chính dài hạn,04,31.918.900.001.668,22.818.116.159.629,,4.0,31918900001668.0,22818116159629.0
251,251,251,1. Đầu tư vào công ty con,,27.078.854.629.064,18.976.329.794.490,,,27078854629064.0,18976329794490.0
252,252,252,"2. Đầu tư vào công ty liên doanh, liên kết",,4.570.811.775.267,4.325.396.822.092,,,4570811775267.0,4325396822092.0
253,253,253,3. Đầu tư góp vốn vào đơn vị khác,,552.836.022.224,609.719.402.224,,,552836022224.0,609719402224.0
254,254,254,4. Dự phòng giảm giá đầu tư tài chính dài hạn (*),,(539.602.424.887),(1.349.329.859.177),,,-539602424887.0,-1349329859177.0
255,255,255,5. Đầu tư nấm giữ đến ngày đáo hạn,,256.000.000.000,256.000.000.000,,,256000000000.0,256000000000.0
260,260,260,VI. Tài sản dài hạn khác,,8.012.397.840,11.874.996.490,,,8012397840.0,11874996490.0
261,261,261,1. Chỉ phí trả trước dài hạn,13,8.012.397.840,11.874.996.490,,13.0,8012397840.0,11874996490.0
270,270,270,TỔNG CỘNG TÀI SẢN,,36.862.741.838.985,36.186.657.278.744,,,36862741838985.0,36186657278744.0
