row_label_raw,row_label_full,col_0,Tại ngày31/12/2015,Tại ngày sáp nhập01/12/2015,numeric__Tại ngày31/12/2015,numeric__Tại ngày sáp nhập01/12/2015
- Tổng số dư nợ cho vay,- Tổng số dư nợ cho vay,- Tổng số dư nợ cho vay,1.266.608.955.057,1.268.179.180.327,1266608955057.0,1268179180327.0
- Lãi dự thu (*),- Lãi dự thu (*),- Lãi dự thu (*),1.250.761.760.576,1.236.331.236.011,1250761760576.0,1236331236011.0
- Số đã trích lập dự phòng,- Số đã trích lập dự phòng,- Số đã trích lập dự phòng,581.789.447.669,581.800.779.666,581789447669.0,581800779666.0
"- Giá trị tài sản định giá, kiểm kê cho vay","- Giá trị tài sản định giá, kiểm kê cho vay","- Giá trị tài sản định giá, kiểm kê cho vay",2.497.178.887.170,2.497.178.887.170,2497178887170.0,2497178887170.0
"+ Bất động sản, phương tiện vận tải, máy móc thiết bị","+ Bất động sản, phương tiện vận tải, máy móc thiết bị","+ Bất động sản, phương tiện vận tải, máy móc thiết bị",1.788.691.533.509,1.788.691.533.509,1788691533509.0,1788691533509.0
+ Tài sản cơ quan thi hành án đang giữ,+ Tài sản cơ quan thi hành án đang giữ,+ Tài sản cơ quan thi hành án đang giữ,43.867.009.129,43.867.009.129,43867009129.0,43867009129.0
+ Tài sản là các chứng từ có giá,+ Tài sản là các chứng từ có giá,+ Tài sản là các chứng từ có giá,2.429.164.282,2.429.164.282,2429164282.0,2429164282.0
+ Tài sản chưa đăng ký giao dịch đảm báo,+ Tài sản chưa đăng ký giao dịch đảm báo,+ Tài sản chưa đăng ký giao dịch đảm báo,600.714.180.250,600.714.180.250,600714180250.0,600714180250.0
+ Tài sản thế chấp là bảo lãnh cho vay,+ Tài sản thế chấp là bảo lãnh cho vay,+ Tài sản thế chấp là bảo lãnh cho vay,61.477.000.000,61.477.000.000,61477000000.0,61477000000.0
