row_label_raw,row_label_full,Mã Số,Khoản mục,Số tiền,numeric__Khoản mục,numeric__Số tiền
,,,b) Báo cáo Kết quả hoạt động kinh doanh,,,
24,24,24,8. Chi phí bán hàng,7.995.894.488,,7995894488.0
25,25,25,9. Chi phí quản lý doanh nghiệp,140.571.264.187,,140571264187.0
,,,c) Báo cáo Lưu chuyển tiền tệ,,,
34,34,34,4. Tiền chỉ trả nợ gốc vay,(109.046.084.869),,-109046084869.0
