row_label_raw,row_label_full,col_0,Mối quan hệ,31/12/2015,01/01/2015,numeric__Mối quan hệ,numeric__31/12/2015,numeric__01/01/2015
,,,Mối quan hệ,VND,VND,,,
Phải thu Quỹ khen thưởng - phúc lợi tập trung,Phải thu Quỹ khen thưởng - phúc lợi tập trung,Phải thu Quỹ khen thưởng - phúc lợi tập trung,Phải thu Quỹ khen thưởng - phúc lợi tập trung,Phải thu Quỹ khen thưởng - phúc lợi tập trung,Phải thu Quỹ khen thưởng - phúc lợi tập trung,,,
- Công ty TNHH MTV Tổng công ty Cao Su Đồng Nai,Phải thu Quỹ khen thưởng - phúc lợi tập trung > - Công ty TNHH MTV Tổng công ty Cao Su Đồng Nai,- Công ty TNHH MTV Tổng công ty Cao Su Đồng Nai,Công ty con,5.818.143.719,7.890.493.185,,5818143719.0,7890493185.0
- Công ty TNHH MTV cao su Đầu Tiếng,Phải thu Quỹ khen thưởng - phúc lợi tập trung > - Công ty TNHH MTV cao su Đầu Tiếng,- Công ty TNHH MTV cao su Đầu Tiếng,Công ty con,8.144.888.541,10.420.817.234,,8144888541.0,10420817234.0
- Công ty TNHH MTV cao su Quảng trị,Phải thu Quỹ khen thưởng - phúc lợi tập trung > - Công ty TNHH MTV cao su Quảng trị,- Công ty TNHH MTV cao su Quảng trị,Công ty con,1.007.843.885,740.366.799,,1007843885.0,740366799.0
- Công ty TNHH MTV cao su Thanh Hóa,Phải thu Quỹ khen thưởng - phúc lợi tập trung > - Công ty TNHH MTV cao su Thanh Hóa,- Công ty TNHH MTV cao su Thanh Hóa,Công ty con,405.963.308,416.288.418,,405963308.0,416288418.0
- Công ty TNHH MTV cao su Bình Long,Phải thu Quỹ khen thưởng - phúc lợi tập trung > - Công ty TNHH MTV cao su Bình Long,- Công ty TNHH MTV cao su Bình Long,Công ty con,801.758.677,5.747.476.058,,801758677.0,5747476058.0
- Công ty TNHH MTV cao su Bình Thuận,Phải thu Quỹ khen thưởng - phúc lợi tập trung > - Công ty TNHH MTV cao su Bình Thuận,- Công ty TNHH MTV cao su Bình Thuận,Công ty con,1.045.734.998,916.812.473,,1045734998.0,916812473.0
- Công ty TNHH MTV cao su Bà Rịa,Phải thu Quỹ khen thưởng - phúc lợi tập trung > - Công ty TNHH MTV cao su Bà Rịa,- Công ty TNHH MTV cao su Bà Rịa,Công ty con,518.493.273,930.999.890,,518493273.0,930999890.0
- Công ty TNHH MTV cao su Phú Riếng,Phải thu Quỹ khen thưởng - phúc lợi tập trung > - Công ty TNHH MTV cao su Phú Riếng,- Công ty TNHH MTV cao su Phú Riếng,Công ty con,5.318.341.301,6.386.962.930,,5318341301.0,6386962930.0
- Công ty TNHH MTV cao su Tân Biên,Phải thu Quỹ khen thưởng - phúc lợi tập trung > - Công ty TNHH MTV cao su Tân Biên,- Công ty TNHH MTV cao su Tân Biên,Công ty con,1.906.960.619,2.200.200.086,,1906960619.0,2200200086.0
- Công ty TNHH MTV cao su Lộc Ninh,Phải thu Quỹ khen thưởng - phúc lợi tập trung > - Công ty TNHH MTV cao su Lộc Ninh,- Công ty TNHH MTV cao su Lộc Ninh,Công ty con,2.857.275.426,2.995.871.940,,2857275426.0,2995871940.0
- Công ty TNHH MTV cao su Krông Buk,Phải thu Quỹ khen thưởng - phúc lợi tập trung > - Công ty TNHH MTV cao su Krông Buk,- Công ty TNHH MTV cao su Krông Buk,Công ty con,85.897.878,88.792.874,,85897878.0,88792874.0
- Công ty TNHH MTV cao su Chư Pãh,Phải thu Quỹ khen thưởng - phúc lợi tập trung > - Công ty TNHH MTV cao su Chư Pãh,- Công ty TNHH MTV cao su Chư Pãh,Công ty con,286.992.514,245.067.064,,286992514.0,245067064.0
- Công ty TNHH MTV cao su Chư Prông,Phải thu Quỹ khen thưởng - phúc lợi tập trung > - Công ty TNHH MTV cao su Chư Prông,- Công ty TNHH MTV cao su Chư Prông,Công ty con,302.179.770,503.672.587,,302179770.0,503672587.0
- Công ty TNHH MTV Cao Su Chư Sê,Phải thu Quỹ khen thưởng - phúc lợi tập trung > - Công ty TNHH MTV Cao Su Chư Sê,- Công ty TNHH MTV Cao Su Chư Sê,Công ty con,592.025.193,708.236.360,,592025193.0,708236360.0
- Công ty TNHH MTV Cao Su Mang Yang,Phải thu Quỹ khen thưởng - phúc lợi tập trung > - Công ty TNHH MTV Cao Su Mang Yang,- Công ty TNHH MTV Cao Su Mang Yang,Công ty con,-,465.974.791,,,465974791.0
- Công ty TNHH MTV Cao su KonTum,Phải thu Quỹ khen thưởng - phúc lợi tập trung > - Công ty TNHH MTV Cao su KonTum,- Công ty TNHH MTV Cao su KonTum,Công ty con,1.593.103.659,1.795.949.226,,1593103659.0,1795949226.0
Phải thu Quỹ nghiên cứu Khoa học & Đào tạo tập trung,Phải thu Quỹ nghiên cứu Khoa học & Đào tạo tập trung,Phải thu Quỹ nghiên cứu Khoa học & Đào tạo tập trung,Phải thu Quỹ nghiên cứu Khoa học & Đào tạo tập trung,Phải thu Quỹ nghiên cứu Khoa học & Đào tạo tập trung,Phải thu Quỹ nghiên cứu Khoa học & Đào tạo tập trung,,,
- Công ty TNHH MTV cao su Đầu Tiếng,Phải thu Quỹ nghiên cứu Khoa học & Đào tạo tập trung > - Công ty TNHH MTV cao su Đầu Tiếng,- Công ty TNHH MTV cao su Đầu Tiếng,Công ty con,9.914.141.546,8.564.360.716,,9914141546.0,8564360716.0
- Công ty TNHH MTV cao su Quảng trị,Phải thu Quỹ nghiên cứu Khoa học & Đào tạo tập trung > - Công ty TNHH MTV cao su Quảng trị,- Công ty TNHH MTV cao su Quảng trị,Công ty con,571.831.496,571.831.496,,571831496.0,571831496.0
