row_label_raw,row_label_full,col_0,Tổng tài sản,Tổng tài sản_1,numeric__Tổng tài sản,numeric__Tổng tài sản_1
,,,31/12/2019VND,1/1/2019VND,,
Việt Nam,Việt Nam,Việt Nam,6.687.008.546.469,5.872.866.228.497,6687008546469.0,5872866228497.0
Bắc Mỹ,Bắc Mỹ,Bắc Mỹ,1.267.965.753.626,2.945.623.681.600,1267965753626.0,2945623681600.0
Nhật Bản,Nhật Bản,Nhật Bản,109.509.898.712,274.025.145.064,109509898712.0,274025145064.0
,,,8.064.484.198.807,9.092.515.055.161,8064484198807.0,9092515055161.0
