row_label_raw,row_label_full,col_0,2019Cổ phiếu,2018Cổ phiếu,numeric__2019Cổ phiếu,numeric__2018Cổ phiếu
Số cổ phiếu phổ thông đã phát hành đầu năm,Số cổ phiếu phổ thông đã phát hành đầu năm,Số cổ phiếu phổ thông đã phát hành đầu năm,140.000.000,70.000.000,140000000.0,70000000.0
Ảnh hưởng của cổ phiếu quỹ Công ty đang nắm giữ,Ảnh hưởng của cổ phiếu quỹ Công ty đang nắm giữ,Ảnh hưởng của cổ phiếu quỹ Công ty đang nắm giữ,(1.537.150),(1.537.150),-1537150.0,-1537150.0
Ảnh hưởng của cổ phiếu phổ thông phát hành thêm,Ảnh hưởng của cổ phiếu phổ thông phát hành thêm,Ảnh hưởng của cổ phiếu phổ thông phát hành thêm,35.342.466,68.462.850,35342466.0,68462850.0
Ảnh hưởng của cổ phiếu thường đã phát hành,Ảnh hưởng của cổ phiếu thường đã phát hành,Ảnh hưởng của cổ phiếu thường đã phát hành,-,678.031,,678031.0
Ảnh hưởng của cổ phiếu thường phát hành cho người lao động theo chương trình lựa chọn cho người lao động,Ảnh hưởng của cổ phiếu thường phát hành cho người lao động theo chương trình lựa chọn cho người lao động,Ảnh hưởng của cổ phiếu thường phát hành cho người lao động theo chương trình lựa chọn cho người lao động,24.312,-,24312.0,
Số lượng bình quân gia quyền của cổ phiếu phổ thông tại thời điểm cuối năm,Số lượng bình quân gia quyền của cổ phiếu phổ thông tại thời điểm cuối năm,Số lượng bình quân gia quyền của cổ phiếu phổ thông tại thời điểm cuối năm,173.829.628,137.603.731,173829628.0,137603731.0
