row_label_raw,row_label_full,col_0,Loại tiền,Lãi suất năm > 2019,Lãi suất năm > 2018,Số lượng > 2019,Số lượng > 2018,31/12/2019 VND,col_7,1/1/2019 VND,numeric__Loại tiền,numeric__Lãi suất năm > 2019,numeric__Lãi suất năm > 2018,numeric__Số lượng > 2019,numeric__Số lượng > 2018,numeric__31/12/2019 VND,numeric__col_7,numeric__1/1/2019 VND
MPC_BOND2015,MPC_BOND2015,MPC_BOND2015,VND,"7,50%","7,50%",-,930,,-,933.166.666.681,,0.075,0.075,,930.0,,,933166666681.0
MPHG_BOND2015,MPHG_BOND2015,MPHG_BOND2015,VND,"7,50%","7,50%",-,250,,-,257.000.000.014,,0.075,0.075,,250.0,,,257000000014.0
,,,,,,,,-,,1.190.166.666.695,,,,,,,,1190166666695.0
