row_label_raw,row_label_full,Cho năm kết thúc ngày 31 tháng 12 năm 2019,Nuôi trồng sản phẩm thủy sản VND,Chế biến sản phẩm thủy sản VND,Kinh doanh sản phẩm thủy sản VND,Bộ phận kinh doanh khác VND,Loại trừ VND,Hợp nhất VND,numeric__Nuôi trồng sản phẩm thủy sản VND,numeric__Chế biến sản phẩm thủy sản VND,numeric__Kinh doanh sản phẩm thủy sản VND,numeric__Bộ phận kinh doanh khác VND,numeric__Loại trừ VND,numeric__Hợp nhất VND
Doanh thu bán hàng ra bên ngoài,Doanh thu bán hàng ra bên ngoài,Doanh thu bán hàng ra bên ngoài,-,6.525.105.404.798,10.431.490.963.601,41.448.718.658,-,16.998.045.087.057,,6525105404798.0,10431490963601.0,41448718658.0,,16998045087057.0
Doanh thu giữa các bộ phận,Doanh thu giữa các bộ phận,Doanh thu giữa các bộ phận,2.733.704.889.521,8.404.703.875.797,3.954.426.335.629,279.083.818.194,(15.371.918.919.141),-,2733704889521.0,8404703875797.0,3954426335629.0,279083818194.0,-15371918919141.0,
Tổng doanh thu của bộ phận,Tổng doanh thu của bộ phận,Tổng doanh thu của bộ phận,2.733.704.889.521,14.929.809.280.595,14.385.917.299.230,320.532.536.852,(15.371.918.919.141),16.998.045.087.057,2733704889521.0,14929809280595.0,14385917299230.0,320532536852.0,-15371918919141.0,16998045087057.0
Kết quả kinh doanh của bộ phận,Kết quả kinh doanh của bộ phận,Kết quả kinh doanh của bộ phận,(9.869.859.890),380.330.013.459,159.562.110.496,4.038.314.294,77.150.479.583,611.211.057.942,-9869859890.0,380330013459.0,159562110496.0,4038314294.0,77150479583.0,611211057942.0
