row_label_raw,row_label_full,Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \) > Tiền và các khoản tương đương tiềnđầu năm,Mã số > 50 > 60,Thuyết minh,2019 VND > 174.449.976.821 > 447.689.429.005,2018 VND > (1.340.762.295.601) > 1.785.115.577.774,numeric__Mã số > 50 > 60,numeric__Thuyết minh,numeric__2019 VND > 174.449.976.821 > 447.689.429.005,numeric__2018 VND > (1.340.762.295.601) > 1.785.115.577.774
Ảnh hưởng của thay đổi tỷ giá hối đoái,Ảnh hưởng của thay đổi tỷ giá hối đoái,Ảnh hưởng của thay đổi tỷ giá hối đoái,61,,3.247.280.488,3.336.146.832,61.0,,3247280488.0,3336146832.0
Tiền và các khoản tương đương tiềncuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiềncuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiềncuối năm \( (70 = 50 + 60 + 61) \),70,5,625.386.686.314,447.689.429.005,70.0,5.0,625386686314.0,447689429005.0
