row_label_raw,row_label_full,Nợ quá hạnCông ty TNHH Chế biến và xuất nhập khẩu Thủy hải sản Việt Hải Công ty Cổ phần Nuôi trồng và chế biến Thủy sản Mỏ Ó Sóc Trăng Công ty TNHH Thanh Bình,Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22/12/2014 của Bộ Tài chính) > Số ngày quá hạn > 6 – 7 năm,Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22/12/2014 của Bộ Tài chính) > 31/12/2019 > Giá gốc VND > 982.302.147 > 771.913.390 > 209.324.000,Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22/12/2014 của Bộ Tài chính) > 31/12/2019 > Giá trị có thể thu hồi VND > -,Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22/12/2014 của Bộ Tài chính) > 31/12/2019 > Dự phòng VND > 982.302.147 > 771.913.390 > 209.324.000,Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22/12/2014 của Bộ Tài chính) > Số ngày quá hạn > 5 – 6 năm,Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22/12/2014 của Bộ Tài chính) > 1/1/2019 > Giá gốc VND > 982.302.147 > 771.913.390 > 209.324.000,Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22/12/2014 của Bộ Tài chính) > 1/1/2019 > Giá trị có thể thu hồi VND > -,Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22/12/2014 của Bộ Tài chính) > 1/1/2019 > Dự phòng VND > 982.302.147 > 771.913.390 > 209.324.000,numeric__Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22/12/2014 của Bộ Tài chính) > Số ngày quá hạn > 6 – 7 năm,numeric__Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22/12/2014 của Bộ Tài chính) > 31/12/2019 > Giá gốc VND > 982.302.147 > 771.913.390 > 209.324.000,numeric__Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22/12/2014 của Bộ Tài chính) > 31/12/2019 > Giá trị có thể thu hồi VND > -,numeric__Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22/12/2014 của Bộ Tài chính) > 31/12/2019 > Dự phòng VND > 982.302.147 > 771.913.390 > 209.324.000,numeric__Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22/12/2014 của Bộ Tài chính) > Số ngày quá hạn > 5 – 6 năm,numeric__Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22/12/2014 của Bộ Tài chính) > 1/1/2019 > Giá gốc VND > 982.302.147 > 771.913.390 > 209.324.000,numeric__Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22/12/2014 của Bộ Tài chính) > 1/1/2019 > Giá trị có thể thu hồi VND > -,numeric__Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22/12/2014 của Bộ Tài chính) > 1/1/2019 > Dự phòng VND > 982.302.147 > 771.913.390 > 209.324.000
Nợ quá hạnCông ty TNHH Chế biến và xuất nhập khẩu Thủy hải sản Việt Hải Công ty Cổ phần Nuôi trồng và chế biến Thủy sản Mỏ Ó Sóc Trăng Công ty TNHH Thanh Bình,Nợ quá hạnCông ty TNHH Chế biến và xuất nhập khẩu Thủy hải sản Việt Hải Công ty Cổ phần Nuôi trồng và chế biến Thủy sản Mỏ Ó Sóc Trăng Công ty TNHH Thanh Bình,Nợ quá hạnCông ty TNHH Chế biến và xuất nhập khẩu Thủy hải sản Việt Hải Công ty Cổ phần Nuôi trồng và chế biến Thủy sản Mỏ Ó Sóc Trăng Công ty TNHH Thanh Bình,,1.963.539.537,-,1.963.539.537,,1.963.539.537,-,1.963.539.537,,1963539537.0,,1963539537.0,,1963539537.0,,1963539537.0
Trong đó:Dự phòng phải thu khó đòi – ngắn hạn,Trong đó:Dự phòng phải thu khó đòi – ngắn hạn,Trong đó:Dự phòng phải thu khó đòi – ngắn hạn,,,,1.963.539.537,,,,1.963.539.537,,,,1963539537.0,,,,1963539537.0
Không có biến động dự phòng nợ phải thu khó đòi trong năm.,Không có biến động dự phòng nợ phải thu khó đòi trong năm.,Không có biến động dự phòng nợ phải thu khó đòi trong năm.,Không có biến động dự phòng nợ phải thu khó đòi trong năm.,Không có biến động dự phòng nợ phải thu khó đòi trong năm.,Không có biến động dự phòng nợ phải thu khó đòi trong năm.,Không có biến động dự phòng nợ phải thu khó đòi trong năm.,Không có biến động dự phòng nợ phải thu khó đòi trong năm.,Không có biến động dự phòng nợ phải thu khó đòi trong năm.,Không có biến động dự phòng nợ phải thu khó đòi trong năm.,Không có biến động dự phòng nợ phải thu khó đòi trong năm.,,,,,,,,
