row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2019VND > 2.154.839.480,Số phát sinhVND > 269.477.021.905,Số đã nộpVND > (60.644.972.461),Số đã khảutrừ/phân loại lạiVND > (202.143.273.510),31/12/2019VND > 8.843.615.414,numeric__1/1/2019VND > 2.154.839.480,numeric__Số phát sinhVND > 269.477.021.905,numeric__Số đã nộpVND > (60.644.972.461),numeric__Số đã khảutrừ/phân loại lạiVND > (202.143.273.510),numeric__31/12/2019VND > 8.843.615.414
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,25.023.711.548,51.164.207.745,(68.088.764.629),123.374.533,8.222.529.197,25023711548.0,51164207745.0,-68088764629.0,123374533.0,8222529197.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,1.387.896.702,45.324.763.049,(45.461.977.434),(49.979.680),1.200.702.637,1387896702.0,45324763049.0,-45461977434.0,-49979680.0,1200702637.0
Thuế khác,Thuế khác,Thuế khác,194.288.485,1.381.005.957,(1.380.703.834),-,194.590.608,194288485.0,1381005957.0,-1380703834.0,,194590608.0
,,,28.760.736.215,367.346.998.656,(175.576.418.358),(202.069.878.657),18.461.437.856,28760736215.0,367346998656.0,-175576418358.0,-202069878657.0,18461437856.0
(b) Thuế giá trị gia tăng được khấu trừ,(b) Thuế giá trị gia tăng được khấu trừ,(b) Thuế giá trị gia tăng được khấu trừ,(b) Thuế giá trị gia tăng được khấu trừ,(b) Thuế giá trị gia tăng được khấu trừ,(b) Thuế giá trị gia tăng được khấu trừ,(b) Thuế giá trị gia tăng được khấu trừ,(b) Thuế giá trị gia tăng được khấu trừ,,,,,
,,,1/1/2019VND,Số phát sinhVND,Số đã đượchoàn lạiVND,Số đã khấu trừVND,31/12/2019VND,,,,,
Thuế giá trị gia tăng,(b) Thuế giá trị gia tăng được khấu trừ > Thuế giá trị gia tăng,Thuế giá trị gia tăng,61.604.678.408,(205.948.393.206),389.817.984.336,(202.143.273.510),43.330.996.028,61604678408.0,-205948393206.0,389817984336.0,-202143273510.0,43330996028.0
