row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2019 VND,2018 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2019 VND,numeric__2018 VND
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,
Tiền chi mua tài sản cố định và tài sản dài hạn khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi mua tài sản cố định và tài sản dài hạn khác,Tiền chi mua tài sản cố định và tài sản dài hạn khác,21,,(288.512.650.511),(183.404.789.169),21.0,,-288512650511.0,-183404789169.0
Tiền thu từ thanh lý tài sản cố định,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu từ thanh lý tài sản cố định,Tiền thu từ thanh lý tài sản cố định,22,,1.873.414.364,100.000.000,22.0,,1873414364.0,100000000.0
Tiền chi tiền gửi có kỳ hạn,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi tiền gửi có kỳ hạn,Tiền chi tiền gửi có kỳ hạn,23,,(1.781.750.461.413),(889.913.223.611),23.0,,-1781750461413.0,-889913223611.0
Tiền thu từ tiền có kỳ hạn,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu từ tiền có kỳ hạn,Tiền thu từ tiền có kỳ hạn,24,,894.669.582.515,609.300.000.000,24.0,,894669582515.0,609300000000.0
Tiền thu từ cho người lao động vay,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu từ cho người lao động vay,Tiền thu từ cho người lao động vay,24,,45.600.000,1.055.683.357,24.0,,45600000.0,1055683357.0
Tiền thu hồi từ cho vay,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu hồi từ cho vay,Tiền thu hồi từ cho vay,24,,44.000.000.000,-,24.0,,44000000000.0,
Tiền chi đầu tư vào trái phiếu,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi đầu tư vào trái phiếu,Tiền chi đầu tư vào trái phiếu,25,,-,(5.000.000.000),25.0,,,-5000000000.0
Tiền chi mua lại cổ phần công ty con,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi mua lại cổ phần công ty con,Tiền chi mua lại cổ phần công ty con,25,,(871.835.544.231),-,25.0,,-871835544231.0,
Tiền thu lãi tiền gửi và cổ tức,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu lãi tiền gửi và cổ tức,Tiền thu lãi tiền gửi và cổ tức,27,,66.930.231.719,78.747.104.862,27.0,,66930231719.0,78747104862.0
Tiền thu từ bán chứng khoán kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu từ bán chứng khoán kinh doanh,Tiền thu từ bán chứng khoán kinh doanh,27,,-,3.233.142.000,27.0,,,3233142000.0
Tiền chi đầu tư vào công ty liên kết,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi đầu tư vào công ty liên kết,Tiền chi đầu tư vào công ty liên kết,27,,(49.000.000.000),-,27.0,,-49000000000.0,
Lưu chuyển tiền thuần từ các hoạt động đầu tư,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Lưu chuyển tiền thuần từ các hoạt động đầu tư,Lưu chuyển tiền thuần từ các hoạt động đầu tư,30,,(1.983.579.827.557),(385.882.082.561),30.0,,-1983579827557.0,-385882082561.0
