row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2018,Nuôi trồng sản phẩm thủy sản VND,Chế biến sản phẩm thủy sản VND,Kinh doanh sản phẩm thủy sản VND,Bộ phận kinh doanh khác VND,Loại trừ VND,Hợp nhất VND,numeric__Nuôi trồng sản phẩm thủy sản VND,numeric__Chế biến sản phẩm thủy sản VND,numeric__Kinh doanh sản phẩm thủy sản VND,numeric__Bộ phận kinh doanh khác VND,numeric__Loại trừ VND,numeric__Hợp nhất VND
Tài sản của bộ phận Đầu tư vào công ty liên kết được hoạch toán theo vốn chủ sở hữu,Tài sản của bộ phận Đầu tư vào công ty liên kết được hoạch toán theo vốn chủ sở hữu,Tài sản của bộ phận Đầu tư vào công ty liên kết được hoạch toán theo vốn chủ sở hữu,256.213.519.504,7.656.898.551.150,6.983.077.908.797,362.672.507.569,(6.274.318.890.480),8.984.543.596.540,256213519504.0,7656898551150.0,6983077908797.0,362672507569.0,-6274318890480.0,8984543596540.0
Tài sản của bộ phận Đầu tư vào công ty liên kết được hoạch toán theo vốn chủ sở hữu,Tài sản của bộ phận Đầu tư vào công ty liên kết được hoạch toán theo vốn chủ sở hữu,Tài sản của bộ phận Đầu tư vào công ty liên kết được hoạch toán theo vốn chủ sở hữu,-,107.971.458.621,-,-,-,107.971.458.621,,107971458621.0,,,,107971458621.0
Tổng tài sản,Tổng tài sản,Tổng tài sản,,,,,,9.092.515.055.161,,,,,,9092515055161.0
Nợ phải trả của bộ phận,Nợ phải trả của bộ phận,Nợ phải trả của bộ phận,278.194.474.931,4.094.820.189.698,5.562.892.180.568,30.802.057.713,(4.598.804.753.815),5.367.904.149.095,278194474931.0,4094820189698.0,5562892180568.0,30802057713.0,-4598804753815.0,5367904149095.0
Tổng nợ phải trả,Tổng nợ phải trả,Tổng nợ phải trả,,,,,,5.367.904.149.095,,,,,,5367904149095.0
Cho năm kết thúc ngày 31 tháng 12 năm 2018,Cho năm kết thúc ngày 31 tháng 12 năm 2018,Cho năm kết thúc ngày 31 tháng 12 năm 2018,,,,,,,,,,,,
Chi tiêu vốn,Cho năm kết thúc ngày 31 tháng 12 năm 2018 > Chi tiêu vốn,Chi tiêu vốn,23.193.689.683,112.355.081.612,33.819.024.321,7.756.449.091,-,177.124.244.707,23193689683.0,112355081612.0,33819024321.0,7756449091.0,,177124244707.0
Khấu hao và phân bổ,Cho năm kết thúc ngày 31 tháng 12 năm 2018 > Khấu hao và phân bổ,Khấu hao và phân bổ,14.677.354.888,107.746.102.177,50.094.673.212,4.367.390.871,1.287.039.686,178.172.560.834,14677354888.0,107746102177.0,50094673212.0,4367390871.0,1287039686.0,178172560834.0
