row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2019,Nuôi trồng sản phẩm thủy sản VND,Chế biến sản phẩm thủy sản VND,Kinh doanh sản phẩm thủy sản VND,Bộ phận kinh doanh khác VND,Loại trừ VND,Hợp nhất VND,numeric__Nuôi trồng sản phẩm thủy sản VND,numeric__Chế biến sản phẩm thủy sản VND,numeric__Kinh doanh sản phẩm thủy sản VND,numeric__Bộ phận kinh doanh khác VND,numeric__Loại trừ VND,numeric__Hợp nhất VND
Tài sản của bộ phận Đầu tư vào công ty liên kết được hoạch toán theo vốn chủ sở hữu,Tài sản của bộ phận Đầu tư vào công ty liên kết được hoạch toán theo vốn chủ sở hữu,Tài sản của bộ phận Đầu tư vào công ty liên kết được hoạch toán theo vốn chủ sở hữu,599.603.274.506,7.055.591.092.471,4.499.102.453.600,399.921.215.547,(4.660.744.531.826),7.893.473.504.298,599603274506.0,7055591092471.0,4499102453600.0,399921215547.0,-4660744531826.0,7893473504298.0
Tài sản của bộ phận Đầu tư vào công ty liên kết được hoạch toán theo vốn chủ sở hữu,Tài sản của bộ phận Đầu tư vào công ty liên kết được hoạch toán theo vốn chủ sở hữu,Tài sản của bộ phận Đầu tư vào công ty liên kết được hoạch toán theo vốn chủ sở hữu,-,171.010.694.509,-,-,-,171.010.694.509,,171010694509.0,,,,171010694509.0
Tổng tài sản,Tổng tài sản,Tổng tài sản,,,,,,8.064.484.198.807,,,,,,8064484198807.0
Nợ phải trả của bộ phận,Nợ phải trả của bộ phận,Nợ phải trả của bộ phận,91.902.426.168,2.365.485.115.422,3.033.669.911.134,33.197.712.639,(2.481.778.454.014),3.042.476.711.349,91902426168.0,2365485115422.0,3033669911134.0,33197712639.0,-2481778454014.0,3042476711349.0
Tổng nợ phải trả,Tổng nợ phải trả,Tổng nợ phải trả,,,,,,3.042.476.711.349,,,,,,3042476711349.0
Cho năm kết thúc ngày 31 tháng 12 năm 2019,Cho năm kết thúc ngày 31 tháng 12 năm 2019,Cho năm kết thúc ngày 31 tháng 12 năm 2019,,,,,,,,,,,,
Chi tiêu vốn,Cho năm kết thúc ngày 31 tháng 12 năm 2019 > Chi tiêu vốn,Chi tiêu vốn,189.934.196.203,66.784.118.540,22.160.071.144,11.245.203.166,(1.404.567.004),288.719.022.049,189934196203.0,66784118540.0,22160071144.0,11245203166.0,-1404567004.0,288719022049.0
Khấu hao và phân bổ,Cho năm kết thúc ngày 31 tháng 12 năm 2019 > Khấu hao và phân bổ,Khấu hao và phân bổ,15.307.966.181,107.161.639.527,48.933.887.792,4.828.322.078,-,176.231.815.578,15307966181.0,107161639527.0,48933887792.0,4828322078.0,,176231815578.0
