row_label_raw,row_label_full,9.3 Tài sản có khác,31/12/2022,01/01/2022,numeric__31/12/2022,numeric__01/01/2022
- Tài sản khác,- Tài sản khác,- Tài sản khác,23.221,29.937,23221.0,29937.0
- Chi phí chờ phân bổ,- Chi phí chờ phân bổ,- Chi phí chờ phân bổ,293.835,281.254,293835.0,281254.0
- Tài sản gán nợ chờ xử lý (*),- Tài sản gán nợ chờ xử lý (*),- Tài sản gán nợ chờ xử lý (*),1.941.580,1.956.106,1941580.0,1956106.0
Cộng,Cộng,Cộng,2.258.636,2.267.297,2258636.0,2267297.0
