row_label_raw,row_label_full,3.1. Tiền gửi tại các TCTD khác,31/12/2022,01/01/2022,numeric__31/12/2022,numeric__01/01/2022
Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,4.349.604,405.480,4349604.0,405480.0
Bằng VND,Bằng VND,Bằng VND,4.022.432,33.211,4022432.0,33211.0
Bằng ngoại hối,Bằng ngoại hối,Bằng ngoại hối,327.172,372.269,327172.0,372269.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,7.309.050,2.659.130,7309050.0,2659130.0
Bằng VND,Bằng VND,Bằng VND,7.050.000,2.431.430,7050000.0,2431430.0
Bằng ngoại hối,Bằng ngoại hối,Bằng ngoại hối,259.050,227.700,259050.0,227700.0
Cộng,Cộng,Cộng,11.658.654,3.064.610,11658654.0,3064610.0
