row_label_raw,row_label_full,24. Tiền và các khoản tương đương tiền,31/12/2022,31/12/2021,numeric__31/12/2022,numeric__31/12/2021
Tiền mặt và các khoản tương đương tiền tại quỹ,Tiền mặt và các khoản tương đương tiền tại quỹ,Tiền mặt và các khoản tương đương tiền tại quỹ,384.031,242.435,384031.0,242435.0
Tiền gửi tại NHNN,Tiền gửi tại NHNN,Tiền gửi tại NHNN,3.749.729,1.966.518,3749729.0,1966518.0
"Tiền, vàng gửi tại các TCTD khác và cho vay các TCTD khác (không kỳ hạn và kỳ hạn < 3 tháng)","Tiền, vàng gửi tại các TCTD khác và cho vay các TCTD khác (không kỳ hạn và kỳ hạn < 3 tháng)","Tiền, vàng gửi tại các TCTD khác và cho vay các TCTD khác (không kỳ hạn và kỳ hạn < 3 tháng)",11.658.654,3.064.610,11658654.0,3064610.0
Tổng cộng,Tổng cộng,Tổng cộng,15.792.414,5.273.563,15792414.0,5273563.0
